"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,2077,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.025,2330,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.05,2499,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.1,2686,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.15,2877,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.2,3011,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.25,3127,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.3,3243,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.35,3368,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.4,3462,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.45,3581,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.5,3696,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
NA,3696,"point","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.55,3807,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.6,3921,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.65,4059,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.7,4204,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.75,4365,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.8,4509,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.85,4763,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.9,5114,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.95,5544,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.975,6045,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.99,6483,"quantile","PL","1 wk ahead inc death","2021-04-04","2021-04-10"
0.01,2018,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.025,2201,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.05,2483,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.1,2772,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.15,2928,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.2,3146,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.25,3315,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.3,3455,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.35,3584,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.4,3713,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.45,3857,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.5,3998,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
NA,3998,"point","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.55,4125,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.6,4271,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.65,4440,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.7,4650,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.75,4852,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.8,5073,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.85,5408,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.9,5774,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.95,6235,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.975,6775,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.99,7325,"quantile","PL","2 wk ahead inc death","2021-04-04","2021-04-17"
0.01,1945,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.025,2154,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.05,2400,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.1,2680,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.15,2881,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.2,3056,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.25,3231,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.3,3382,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.35,3554,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
0.4,3759,"quantile","PL","3 wk ahead inc death","2021-04-04","2021-04-24"
