"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1305,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.025,1526,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.05,1756,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.1,1905,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.15,2029,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.2,2165,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.25,2288,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.3,2392,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.35,2476,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.4,2565,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.45,2654,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.5,2748,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
NA,2748,"point","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.55,2860,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.6,2960,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.65,3061,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.7,3183,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.75,3372,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.8,3562,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.85,3751,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.9,3986,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.95,4336,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.975,4600,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.99,5108,"quantile","PL","1 wk ahead inc death","2021-11-28","2021-12-04"
0.01,1581,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.025,1836,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.05,2093,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.1,2347,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.15,2535,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.2,2672,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.25,2865,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.3,3003,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.35,3154,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.4,3283,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.45,3433,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.5,3563,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
NA,3563,"point","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.55,3717,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.6,3880,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.65,4051,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.7,4206,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.75,4425,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.8,4632,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.85,4905,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.9,5250,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.95,5758,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.975,6310,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.99,6678,"quantile","PL","2 wk ahead inc death","2021-11-28","2021-12-11"
0.01,2159,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.025,2406,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.05,2566,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.1,2927,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.15,3165,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.2,3348,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.25,3485,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.3,3675,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.35,3865,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
0.4,4028,"quantile","PL","3 wk ahead inc death","2021-11-28","2021-12-18"
