"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,425,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.025,469,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.05,509,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.1,571,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.15,623,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.2,666,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.25,694,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.3,729,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.35,759,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.4,785,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.45,823,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.5,862,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
NA,862,"point","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.55,895,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.6,932,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.65,971,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.7,1011,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.75,1054,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.8,1112,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.85,1177,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.9,1258,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.95,1364,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.975,1489,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.99,1656,"quantile","GM","1 wk ahead inc death","2021-11-07","2021-11-13"
0.01,457,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.025,505,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.05,567,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.1,645,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.15,695,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.2,745,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.25,776,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.3,814,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.35,859,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.4,898,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.45,934,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.5,975,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
NA,975,"point","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.55,1025,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.6,1068,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.65,1121,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.7,1188,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.75,1252,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.8,1321,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.85,1418,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.9,1554,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.95,1764,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.975,1997,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.99,2221,"quantile","GM","2 wk ahead inc death","2021-11-07","2021-11-20"
0.01,415,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
0.025,471,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
0.05,534,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
0.1,620,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
0.15,682,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
0.2,734,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
0.25,789,"quantile","GM","3 wk ahead inc death","2021-11-07","2021-11-27"
