"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,780,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.025,868,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.05,925,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.1,1008,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.15,1073,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.2,1133,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.25,1188,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.3,1238,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.35,1277,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.4,1333,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.45,1392,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.5,1433,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
NA,1433,"point","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.55,1485,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.6,1547,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.65,1601,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.7,1663,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.75,1736,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.8,1798,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.85,1876,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.9,1998,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.95,2201,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.975,2445,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.99,2625,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.01,636,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.025,723,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.05,804,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.1,888,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.15,962,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.2,1030,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.25,1071,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.3,1131,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.35,1171,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.4,1221,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.45,1262,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.5,1317,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
NA,1317,"point","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.55,1384,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.6,1458,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.65,1528,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.7,1589,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.75,1679,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.8,1790,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.85,1925,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.9,2093,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.95,2356,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.975,2621,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.99,2883,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.01,509,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.025,584,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.05,647,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.1,738,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.15,805,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.2,872,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.25,917,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.3,976,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.35,1022,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.4,1078,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.45,1149,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.5,1200,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
NA,1200,"point","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.55,1278,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.6,1335,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.65,1413,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.7,1526,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.75,1648,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.8,1801,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.85,1928,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.9,2142,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.95,2489,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.975,2855,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.99,3269,"quantile","GM","3 wk ahead inc death","2021-04-25","2021-05-15"
0.01,399,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.025,445,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.05,523,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.1,604,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.15,657,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.2,709,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.25,756,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.3,824,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.35,872,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.4,942,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.45,1003,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.5,1085,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
NA,1085,"point","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.55,1159,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.6,1253,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.65,1359,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.7,1452,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.75,1609,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.8,1785,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.85,2025,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.9,2315,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.95,2876,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.975,3335,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
0.99,3958,"quantile","GM","4 wk ahead inc death","2021-04-25","2021-05-22"
