"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,10,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.025,11,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.05,13,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.1,15,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.15,16,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.2,17,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.25,18,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.3,19,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.35,20,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.4,21,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.45,22,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.5,23,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
NA,23,"point","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.55,24,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.6,25,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.65,26,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.7,27,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.75,29,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.8,30,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.85,32,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.9,35,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.95,38,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.975,41,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.99,47,"quantile","PL","1 wk ahead inc death","2021-08-29","2021-09-04"
0.01,11,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.025,13,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.05,15,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.1,16,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.15,18,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.2,19,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.25,20,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.3,21,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.35,22,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.4,24,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.45,24,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.5,25,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
NA,25,"point","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.55,27,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.6,28,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.65,29,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.7,31,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.75,33,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
0.8,35,"quantile","PL","2 wk ahead inc death","2021-08-29","2021-09-11"
