"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,504,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.025,553,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.05,603,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.1,666,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.15,701,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.2,736,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.25,771,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.3,798,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.35,830,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.4,860,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.45,895,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.5,920,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
NA,920,"point","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.55,945,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.6,976,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.65,1008,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.7,1037,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.75,1074,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.8,1117,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.85,1170,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.9,1232,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.95,1351,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.975,1452,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.99,1546,"quantile","PL","1 wk ahead inc death","2021-05-23","2021-05-29"
0.01,347,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.025,384,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.05,435,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.1,472,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.15,504,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.2,536,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.25,565,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.3,592,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.35,618,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.4,638,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.45,656,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.5,674,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
NA,674,"point","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.55,694,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.6,716,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.65,742,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.7,762,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.75,797,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.8,831,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.85,871,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.9,915,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.95,992,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.975,1042,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.99,1155,"quantile","PL","2 wk ahead inc death","2021-05-23","2021-06-05"
0.01,265,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.025,289,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.05,313,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.1,342,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.15,359,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.2,378,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.25,395,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.3,411,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.35,428,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.4,442,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.45,458,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
0.5,474,"quantile","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
NA,474,"point","PL","3 wk ahead inc death","2021-05-23","2021-06-12"
