"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,56,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.025,63,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.05,69,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.1,76,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.15,83,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.2,88,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.25,93,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.3,97,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.35,102,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.45,110,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.5,114,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
NA,114,"point","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.55,118,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.6,123,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.65,129,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.7,134,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.75,142,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.8,149,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.85,157,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.9,166,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.95,184,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.975,202,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.99,223,"quantile","GM","1 wk ahead inc death","2021-08-15","2021-08-21"
0.01,50,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.025,58,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.05,67,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.1,77,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.15,85,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.2,92,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.25,96,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.3,101,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.35,105,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.45,116,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.5,123,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
NA,123,"point","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.55,130,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.6,135,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.65,145,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.7,151,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.75,157,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.8,165,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.85,177,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.9,190,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.95,216,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.975,238,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.99,257,"quantile","GM","2 wk ahead inc death","2021-08-15","2021-08-28"
0.01,52,"quantile","GM","3 wk ahead inc death","2021-08-15","2021-09-04"
0.025,60,"quantile","GM","3 wk ahead inc death","2021-08-15","2021-09-04"
0.05,68,"quantile","GM","3 wk ahead inc death","2021-08-15","2021-09-04"
0.1,79,"quantile","GM","3 wk ahead inc death","2021-08-15","2021-09-04"
0.15,87,"quantile","GM","3 wk ahead inc death","2021-08-15","2021-09-04"
0.2,94,"quantile","GM","3 wk ahead inc death","2021-08-15","2021-09-04"
