"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,117,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.025,134,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.05,150,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.1,166,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.15,173,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.2,182,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.25,190,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.3,199,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.35,205,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.4,214,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.45,223,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.5,230,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
NA,230,"point","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.55,235,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.6,245,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.65,254,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.7,264,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.75,272,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.8,283,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.85,297,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.9,314,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.95,343,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.975,376,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.99,398,"quantile","PL","1 wk ahead inc death","2021-06-13","2021-06-19"
0.01,75,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.025,88,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.05,97,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.1,106,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.15,115,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.2,123,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.25,131,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.3,136,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.35,143,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.4,148,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.45,154,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.5,158,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
NA,158,"point","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.55,164,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.6,170,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
0.65,175,"quantile","PL","2 wk ahead inc death","2021-06-13","2021-06-26"
