"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,525,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.025,560,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.05,609,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.1,692,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.15,756,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.2,800,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.25,851,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.3,903,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.35,953,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.4,1004,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.45,1054,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.5,1110,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
NA,1110,"point","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.55,1147,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.6,1199,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.65,1253,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.7,1313,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.75,1364,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.8,1467,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.85,1570,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.9,1674,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.95,1907,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.975,2083,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.99,2368,"quantile","GM","1 wk ahead inc death","2021-04-04","2021-04-10"
0.01,439,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.025,517,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.05,569,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.1,649,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.15,699,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.2,746,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.25,787,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.3,834,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.35,888,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.4,941,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.45,980,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.5,1044,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
NA,1044,"point","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.55,1099,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.6,1161,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.65,1249,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.7,1319,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.75,1425,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.8,1560,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.85,1673,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.9,1814,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.95,2196,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.975,2516,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.99,2879,"quantile","GM","2 wk ahead inc death","2021-04-04","2021-04-17"
0.01,377,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.025,426,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.05,475,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.1,567,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.15,621,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.2,682,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.25,734,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.3,802,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.35,854,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.4,925,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.45,974,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.5,1037,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
NA,1037,"point","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.55,1103,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.6,1185,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.65,1273,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.7,1375,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.75,1515,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.8,1647,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.85,1840,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.9,2222,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.95,2747,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.975,3361,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.99,3764,"quantile","GM","3 wk ahead inc death","2021-04-04","2021-04-24"
0.01,275,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.025,330,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.05,403,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.1,473,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.15,534,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.2,590,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.25,641,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.3,709,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.35,784,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.4,854,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.45,930,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.5,1006,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
NA,1006,"point","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.55,1072,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.6,1172,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.65,1275,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.7,1421,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.75,1598,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.8,1864,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.85,2069,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.9,2512,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.95,3518,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.975,4314,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
0.99,5106,"quantile","GM","4 wk ahead inc death","2021-04-04","2021-05-01"
