"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1721,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.025,1873,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.05,2044,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.1,2243,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.15,2357,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.2,2470,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.25,2581,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.3,2662,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.35,2757,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.4,2850,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.45,2932,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.5,3052,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
NA,3052,"point","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.55,3159,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.6,3252,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.65,3321,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.7,3458,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.75,3627,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.8,3761,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.85,3918,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.9,4120,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.95,4465,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.975,4691,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.99,5147,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
