"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,281,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.025,310,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.05,348,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.1,392,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.15,423,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.2,456,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.25,480,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.3,503,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.35,526,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.4,544,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.45,564,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.5,586,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
NA,586,"point","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.55,613,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.6,638,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.65,665,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.7,694,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.75,731,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.8,770,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.85,835,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.9,897,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.95,1004,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.975,1152,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.99,1388,"quantile","GM","1 wk ahead inc death","2021-05-30","2021-06-05"
0.01,184,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.025,218,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.05,242,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.1,276,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.15,313,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.2,337,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.25,357,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.3,374,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.35,398,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.4,417,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.45,440,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.5,463,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
NA,463,"point","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.55,489,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.6,512,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.65,542,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.7,573,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.75,605,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.8,644,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.85,708,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.9,822,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.95,952,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.975,1096,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.99,1276,"quantile","GM","2 wk ahead inc death","2021-05-30","2021-06-12"
0.01,119,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.025,143,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.05,166,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.1,210,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.15,232,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.2,250,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.25,266,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.3,286,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.35,309,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.4,330,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.45,348,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.5,373,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
NA,373,"point","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.55,402,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.6,432,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.65,474,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.7,512,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.75,557,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.8,612,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.85,698,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.9,803,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.95,1034,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.975,1267,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.99,1526,"quantile","GM","3 wk ahead inc death","2021-05-30","2021-06-19"
0.01,72,"quantile","GM","4 wk ahead inc death","2021-05-30","2021-06-26"
0.025,95,"quantile","GM","4 wk ahead inc death","2021-05-30","2021-06-26"
0.05,118,"quantile","GM","4 wk ahead inc death","2021-05-30","2021-06-26"
