"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,684,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.025,765,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.05,872,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.1,978,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.15,1039,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.2,1099,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.25,1144,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.3,1199,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.35,1253,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.4,1308,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.45,1368,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.5,1417,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
NA,1417,"point","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.55,1477,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.6,1546,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.65,1607,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.7,1684,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.75,1762,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.8,1861,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.85,1988,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.9,2165,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.95,2434,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.975,2655,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.99,3051,"quantile","GM","1 wk ahead inc death","2021-04-11","2021-04-17"
0.01,620,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.025,717,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.05,814,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.1,915,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.15,997,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.2,1065,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.25,1118,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.3,1180,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.35,1259,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.4,1330,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.45,1398,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.5,1472,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
NA,1472,"point","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.55,1548,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.6,1603,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.65,1700,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.7,1802,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.75,1918,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.8,2053,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.85,2244,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.9,2479,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.95,2870,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.975,3292,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.99,3648,"quantile","GM","2 wk ahead inc death","2021-04-11","2021-04-24"
0.01,484,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.025,605,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.05,691,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.1,809,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.15,916,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.2,982,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.25,1053,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
0.3,1138,"quantile","GM","3 wk ahead inc death","2021-04-11","2021-05-01"
