"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1977,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.025,2210,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.05,2361,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.1,2620,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.15,2782,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.2,2914,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.25,3058,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.3,3170,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.35,3271,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.4,3405,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.45,3534,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.5,3655,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
NA,3655,"point","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.55,3789,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.6,3909,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.65,4042,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.7,4138,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.75,4303,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.8,4514,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.85,4746,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.9,4993,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.95,5397,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.975,5757,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.99,6266,"quantile","PL","1 wk ahead inc death","2021-04-11","2021-04-17"
0.01,1749,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.025,1936,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.05,2164,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.1,2372,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.15,2583,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.2,2770,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.25,2899,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.3,3019,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.35,3149,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.4,3274,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.45,3389,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.5,3510,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
NA,3510,"point","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.55,3709,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.6,3830,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.65,4002,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.7,4194,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.75,4378,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.8,4632,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.85,4893,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.9,5234,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.95,5732,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.975,6380,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.99,7257,"quantile","PL","2 wk ahead inc death","2021-04-11","2021-04-24"
0.01,1423,"quantile","PL","3 wk ahead inc death","2021-04-11","2021-05-01"
0.025,1654,"quantile","PL","3 wk ahead inc death","2021-04-11","2021-05-01"
0.05,1864,"quantile","PL","3 wk ahead inc death","2021-04-11","2021-05-01"
0.1,2108,"quantile","PL","3 wk ahead inc death","2021-04-11","2021-05-01"
0.15,2335,"quantile","PL","3 wk ahead inc death","2021-04-11","2021-05-01"
0.2,2502,"quantile","PL","3 wk ahead inc death","2021-04-11","2021-05-01"
