"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,776,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.025,866,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.05,958,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.1,1056,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.15,1115,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.2,1169,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.25,1214,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.3,1258,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.35,1303,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.4,1356,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.45,1393,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.5,1450,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
NA,1450,"point","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.55,1500,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.6,1546,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.65,1594,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.7,1652,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.75,1722,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.8,1798,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.85,1853,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.9,1934,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.95,2124,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.975,2265,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.99,2415,"quantile","PL","1 wk ahead inc death","2021-05-09","2021-05-15"
0.01,560,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.025,627,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.05,700,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.1,799,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.15,854,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.2,894,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.25,937,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.3,985,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.35,1031,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.4,1060,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.45,1103,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.5,1140,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
NA,1140,"point","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.55,1183,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.6,1230,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.65,1284,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.7,1342,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.75,1393,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.8,1456,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.85,1544,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.9,1638,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.95,1790,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.975,1900,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.99,2066,"quantile","PL","2 wk ahead inc death","2021-05-09","2021-05-22"
0.01,425,"quantile","PL","3 wk ahead inc death","2021-05-09","2021-05-29"
0.025,493,"quantile","PL","3 wk ahead inc death","2021-05-09","2021-05-29"
