"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,807,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.025,913,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.05,990,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.1,1107,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.15,1182,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.2,1238,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.25,1287,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.3,1335,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.35,1386,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.4,1448,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.45,1499,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.5,1547,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
NA,1547,"point","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.55,1603,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.6,1659,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.65,1724,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.7,1790,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.75,1859,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.8,1925,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.85,2034,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.9,2211,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.95,2427,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.975,2611,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.99,2854,"quantile","GM","1 wk ahead inc death","2021-04-25","2021-05-01"
0.01,728,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.025,835,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.05,931,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.1,1042,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
0.15,1101,"quantile","GM","2 wk ahead inc death","2021-04-25","2021-05-08"
