"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,77,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.025,87,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.05,94,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.1,104,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.15,112,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.2,119,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.25,124,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.3,129,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.35,134,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.4,139,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.45,144,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.5,149,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
NA,149,"point","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.55,155,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.6,160,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.65,166,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.7,173,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.75,180,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.8,187,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.85,196,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.9,207,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.95,227,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.975,244,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.99,264,"quantile","PL","1 wk ahead inc death","2021-06-20","2021-06-26"
0.01,47,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.025,52,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.05,57,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.1,65,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.15,72,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.2,76,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.25,80,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.3,84,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.35,87,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.4,91,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.45,94,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.5,97,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
NA,97,"point","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.55,100,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.6,104,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.65,109,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.7,114,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.75,118,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.8,125,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.85,132,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.9,141,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.95,155,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.975,171,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.99,186,"quantile","PL","2 wk ahead inc death","2021-06-20","2021-07-03"
0.01,27,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.025,31,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.05,36,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.1,42,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.15,46,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.2,48,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.25,51,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.3,54,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.35,56,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.4,59,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.45,62,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.5,65,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
NA,65,"point","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.55,67,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.6,70,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.65,73,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.7,77,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.75,81,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.8,86,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.85,91,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.9,97,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.95,109,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.975,120,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.99,136,"quantile","PL","3 wk ahead inc death","2021-06-20","2021-07-10"
0.01,17,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.025,19,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.05,22,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.1,26,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.15,29,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.2,32,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.25,34,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.3,36,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.35,39,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.4,40,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.45,42,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.5,44,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
NA,44,"point","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.55,47,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.6,49,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.65,52,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.7,55,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.75,58,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.8,62,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.85,66,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.9,74,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.95,88,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.975,101,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
0.99,127,"quantile","PL","4 wk ahead inc death","2021-06-20","2021-07-17"
