"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,693,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.025,800,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.05,880,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.1,971,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.15,1056,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.2,1103,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.25,1159,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.3,1199,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.35,1252,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.4,1295,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.45,1335,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.5,1390,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
NA,1390,"point","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.55,1444,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.6,1489,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.65,1543,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.7,1607,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.75,1678,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.8,1766,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.85,1867,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.9,1972,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.95,2183,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.975,2372,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.99,2636,"quantile","GM","1 wk ahead inc death","2021-04-18","2021-04-24"
0.01,563,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.025,624,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.05,727,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.1,846,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.15,923,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.2,985,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.25,1043,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.3,1105,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.35,1177,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.4,1238,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.45,1309,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.5,1361,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
NA,1361,"point","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.55,1420,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.6,1465,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.65,1531,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.7,1627,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.75,1729,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.8,1791,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.85,1919,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.9,2078,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.95,2347,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.975,2702,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.99,3077,"quantile","GM","2 wk ahead inc death","2021-04-18","2021-05-01"
0.01,422,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.025,485,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.05,567,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.1,698,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.15,777,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.2,850,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.25,920,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.3,985,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.35,1052,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.4,1118,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.45,1169,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.5,1224,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
NA,1224,"point","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.55,1286,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.6,1369,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.65,1468,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
0.7,1558,"quantile","GM","3 wk ahead inc death","2021-04-18","2021-05-08"
