"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,480,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.025,533,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.05,576,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.1,640,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.15,695,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.2,735,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.25,791,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.3,835,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.35,865,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.4,904,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.45,932,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.5,968,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
NA,968,"point","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.55,1002,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.6,1049,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.65,1096,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.7,1147,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.75,1204,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.8,1266,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.85,1321,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.9,1424,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.95,1584,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.975,1748,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
0.99,1884,"quantile","GM","1 wk ahead inc death","2021-05-16","2021-05-22"
