"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,174,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.025,185,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.05,209,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.1,230,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.15,247,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.2,261,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.25,273,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.3,282,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.35,298,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.4,308,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.45,321,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.5,332,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
NA,332,"point","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.55,339,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.6,351,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.65,363,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.7,374,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.75,389,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.8,412,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.85,431,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.9,466,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.95,507,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.975,548,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.99,586,"quantile","PL","1 wk ahead inc death","2021-06-06","2021-06-12"
0.01,102,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.025,120,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.05,129,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.1,144,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.15,160,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.2,168,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.25,177,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.3,186,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.35,195,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.4,202,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.45,208,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.5,217,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
NA,217,"point","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.55,225,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.6,233,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.65,241,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.7,249,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.75,261,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.8,272,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.85,286,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.9,304,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.95,332,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.975,356,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.99,395,"quantile","PL","2 wk ahead inc death","2021-06-06","2021-06-19"
0.01,65,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.025,74,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.05,81,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.1,91,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.15,99,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.2,105,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.25,110,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.3,115,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.35,121,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.4,126,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.45,131,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.5,136,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
NA,136,"point","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.55,140,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
0.6,147,"quantile","PL","3 wk ahead inc death","2021-06-06","2021-06-26"
