"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1158,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.025,1258,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.05,1380,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.1,1517,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.15,1606,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.2,1678,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.25,1739,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.3,1813,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.35,1882,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.4,1952,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.45,2004,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.5,2059,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
NA,2059,"point","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.55,2125,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.6,2202,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.65,2280,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.7,2363,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.75,2444,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.8,2539,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.85,2652,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.9,2793,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.95,3009,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.975,3324,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.99,3617,"quantile","PL","1 wk ahead inc death","2021-05-02","2021-05-08"
0.01,835,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.025,923,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.05,1019,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.1,1168,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.15,1270,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.2,1331,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.25,1392,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.3,1457,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.35,1515,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.4,1577,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.45,1626,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.5,1677,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
NA,1677,"point","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.55,1733,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.6,1801,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.65,1884,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.7,1959,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.75,2044,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.8,2144,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.85,2291,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.9,2433,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.95,2669,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.975,2873,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.99,3098,"quantile","PL","2 wk ahead inc death","2021-05-02","2021-05-15"
0.01,597,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.025,695,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.05,786,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.1,892,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.15,959,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.2,1020,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.25,1090,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.3,1158,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.35,1217,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.4,1260,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.45,1318,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.5,1368,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
NA,1368,"point","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.55,1415,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.6,1483,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.65,1540,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.7,1628,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.75,1698,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.8,1807,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.85,1923,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.9,2117,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.95,2430,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.975,2677,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.99,2959,"quantile","PL","3 wk ahead inc death","2021-05-02","2021-05-22"
0.01,451,"quantile","PL","4 wk ahead inc death","2021-05-02","2021-05-29"
0.025,532,"quantile","PL","4 wk ahead inc death","2021-05-02","2021-05-29"
0.05,606,"quantile","PL","4 wk ahead inc death","2021-05-02","2021-05-29"
0.1,696,"quantile","PL","4 wk ahead inc death","2021-05-02","2021-05-29"
0.15,776,"quantile","PL","4 wk ahead inc death","2021-05-02","2021-05-29"
