"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","point",NA,33.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","point",NA,39,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","point",NA,45.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","point",NA,55,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.01,21,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.01,18.995,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.01,21,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.01,17.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.025,25,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.025,22,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.025,24,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.025,21.4875,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.05,27,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.05,25,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.05,26.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.05,24,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.1,28,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.1,30,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.1,29.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.1,28.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.15,29.425,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.15,31.5,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.15,31.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.15,32.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.2,30,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.2,33,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.2,34,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.2,35.9,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.25,31,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.25,34,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.25,36.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.25,39,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.3,31.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.3,35,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.3,38.85,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.3,42.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.35,32,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.35,35.825,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.35,40.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.35,45.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.4,32.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.4,37,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.4,42,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.4,48.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.45,33,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.45,38,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.45,44,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.45,51.775,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.5,33.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.5,39,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.5,45.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.5,55,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.55,34,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.55,40,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.55,48,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.55,56.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.6,34.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.6,41.5,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.6,50,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.6,58,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.65,35,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.65,42,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.65,52,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.65,59.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.7,35.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.7,43.5,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.7,53,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.7,61.5,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.75,36.125,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.75,45,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.75,54.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.75,63,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.8,37.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.8,46.5,"GM01"
2021-08-09,"3 wk ahead inc death",2021-08-28,"GM01","quantile",0.8,56.5,"GM01"
2021-08-09,"4 wk ahead inc death",2021-09-04,"GM01","quantile",0.8,67,"GM01"
2021-08-09,"1 wk ahead inc death",2021-08-14,"GM01","quantile",0.85,38.5,"GM01"
2021-08-09,"2 wk ahead inc death",2021-08-21,"GM01","quantile",0.85,48,"GM01"
