"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","point",NA,63.5,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","point",NA,60.5,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","point",NA,57,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","point",NA,55,"GM01"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","quantile",0.01,44,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","quantile",0.01,36,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","quantile",0.01,27.5,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","quantile",0.01,19.5,"GM01"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","quantile",0.025,45.5,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","quantile",0.025,38,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","quantile",0.025,29.5,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","quantile",0.025,21.5,"GM01"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","quantile",0.05,47,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","quantile",0.05,40,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","quantile",0.05,32,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","quantile",0.05,25,"GM01"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","quantile",0.1,50.5,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","quantile",0.1,45.5,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","quantile",0.1,38,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","quantile",0.1,30,"GM01"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","quantile",0.15,53,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","quantile",0.15,49.5,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","quantile",0.15,44.5,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","quantile",0.15,36,"GM01"
2021-09-27,"1 wk ahead inc death",2021-10-02,"GM01","quantile",0.2,56,"GM01"
2021-09-27,"2 wk ahead inc death",2021-10-09,"GM01","quantile",0.2,53,"GM01"
2021-09-27,"3 wk ahead inc death",2021-10-16,"GM01","quantile",0.2,48.5,"GM01"
2021-09-27,"4 wk ahead inc death",2021-10-23,"GM01","quantile",0.2,42,"GM01"
