"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","point",NA,252.5,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","point",NA,338,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","point",NA,429,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","point",NA,537,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.01,130.5,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.01,157.5,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.01,157.5,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.01,162.5,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.025,171,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.025,173,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.025,193,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.025,214.5,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.05,183,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.05,188.5,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.05,219,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.05,239,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.1,204.5,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.1,218.5,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.1,256,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.1,278,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.15,213.5,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.15,255.5,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.15,296,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.15,317,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.2,223,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.2,272,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.2,310.5,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.2,341.5,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.25,226.5,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.25,281.5,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.25,329.5,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.25,362,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.3,231,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.3,291.5,"PL72"
2021-04-05,"3 wk ahead inc death",2021-04-24,"PL72","quantile",0.3,349.5,"PL72"
2021-04-05,"4 wk ahead inc death",2021-05-01,"PL72","quantile",0.3,388,"PL72"
2021-04-05,"1 wk ahead inc death",2021-04-10,"PL72","quantile",0.35,235,"PL72"
2021-04-05,"2 wk ahead inc death",2021-04-17,"PL72","quantile",0.35,306.5,"PL72"
