"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,2696,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.01,2451,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.025,2451,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.05,2488,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.1,2567,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.15,2572,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.2,2603,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.25,2630,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.3,2630,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.35,2648,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.4,2695,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.45,2696,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.5,2696,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.55,2714,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.6,2720,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.65,2721,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.7,2737,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.75,2779,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.8,2789,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.85,2845,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.9,2859,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.95,3071,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.975,3071,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","quantile",0.99,3071,"2021-12-11","2021-12-06","1 wk ahead inc death"
"PL","point",NA,2684,"2021-12-18","2021-12-06","2 wk ahead inc death"
"PL","quantile",0.01,2029,"2021-12-18","2021-12-06","2 wk ahead inc death"
"PL","quantile",0.025,2140,"2021-12-18","2021-12-06","2 wk ahead inc death"
"PL","quantile",0.05,2272,"2021-12-18","2021-12-06","2 wk ahead inc death"
"PL","quantile",0.1,2381,"2021-12-18","2021-12-06","2 wk ahead inc death"
"PL","quantile",0.15,2451,"2021-12-18","2021-12-06","2 wk ahead inc death"
"PL","quantile",0.2,2498,"2021-12-18","2021-12-06","2 wk ahead inc death"
