"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,3236,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.01,3144,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.025,3144,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.05,3160,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.1,3167,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.15,3175,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.2,3179,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.25,3183,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.3,3208,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.35,3218,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.4,3232,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.45,3235,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.5,3236,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.55,3237,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.6,3239,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.65,3249,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.7,3283,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.75,3294,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.8,3296,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.85,3303,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.9,3323,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.95,3341,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.975,3341,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.99,3341,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","point",NA,4201,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.01,3493,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.025,3574,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.05,3764,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.1,3919,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.15,4001,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.2,4041,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.25,4083,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.3,4107,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.35,4136,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.4,4162,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.45,4182,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.5,4201,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.55,4226,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.6,4242,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.65,4267,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.7,4287,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.75,4308,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.8,4348,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.85,4374,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.9,4426,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.95,4515,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.975,4578,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.99,4638,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","point",NA,5632,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.01,4736,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.025,4871,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.05,5034,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.1,5217,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.15,5308,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.2,5382,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.25,5435,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.3,5484,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.35,5525,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.4,5564,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.45,5597,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.5,5632,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.55,5662,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.6,5695,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.65,5725,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.7,5765,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.75,5802,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.8,5845,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.85,5898,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.9,5955,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.95,6070,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.975,6165,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","quantile",0.99,6275,"2021-12-11","2021-11-22","3 wk ahead inc death"
"PL","point",NA,7506,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.01,6358,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.025,6555,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.05,6710,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.1,6919,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.15,7053,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.2,7149,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.25,7227,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.3,7292,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.35,7350,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.4,7411,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.45,7457,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.5,7506,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.55,7553,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.6,7594,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.65,7637,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.7,7682,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.75,7737,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.8,7796,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.85,7866,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.9,7953,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.95,8091,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.975,8193,"2021-12-18","2021-11-22","4 wk ahead inc death"
"PL","quantile",0.99,8323,"2021-12-18","2021-11-22","4 wk ahead inc death"
