"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc death","point",NA,"2021-06-19","2021-06-14",168
"PL","1 wk ahead inc death","quantile",0.01,"2021-06-19","2021-06-14",103.99
"PL","1 wk ahead inc death","quantile",0.025,"2021-06-19","2021-06-14",112.975
"PL","1 wk ahead inc death","quantile",0.05,"2021-06-19","2021-06-14",120.95
"PL","1 wk ahead inc death","quantile",0.1,"2021-06-19","2021-06-14",129
"PL","1 wk ahead inc death","quantile",0.15,"2021-06-19","2021-06-14",139
"PL","1 wk ahead inc death","quantile",0.2,"2021-06-19","2021-06-14",143.8
"PL","1 wk ahead inc death","quantile",0.25,"2021-06-19","2021-06-14",148
"PL","1 wk ahead inc death","quantile",0.3,"2021-06-19","2021-06-14",152
"PL","1 wk ahead inc death","quantile",0.35,"2021-06-19","2021-06-14",156
"PL","1 wk ahead inc death","quantile",0.4,"2021-06-19","2021-06-14",159
"PL","1 wk ahead inc death","quantile",0.45,"2021-06-19","2021-06-14",163
"PL","1 wk ahead inc death","quantile",0.5,"2021-06-19","2021-06-14",168
"PL","1 wk ahead inc death","quantile",0.55,"2021-06-19","2021-06-14",172
"PL","1 wk ahead inc death","quantile",0.6,"2021-06-19","2021-06-14",176
"PL","1 wk ahead inc death","quantile",0.65,"2021-06-19","2021-06-14",180
"PL","1 wk ahead inc death","quantile",0.7,"2021-06-19","2021-06-14",184
"PL","1 wk ahead inc death","quantile",0.75,"2021-06-19","2021-06-14",189
"PL","1 wk ahead inc death","quantile",0.8,"2021-06-19","2021-06-14",195
"PL","1 wk ahead inc death","quantile",0.85,"2021-06-19","2021-06-14",200.15
"PL","1 wk ahead inc death","quantile",0.9,"2021-06-19","2021-06-14",210
"PL","1 wk ahead inc death","quantile",0.95,"2021-06-19","2021-06-14",223.05
"PL","1 wk ahead inc death","quantile",0.975,"2021-06-19","2021-06-14",236
"PL","1 wk ahead inc death","quantile",0.99,"2021-06-19","2021-06-14",257.02
"PL","2 wk ahead inc death","point",NA,"2021-06-26","2021-06-14",99
"PL","2 wk ahead inc death","quantile",0.01,"2021-06-26","2021-06-14",57.99
"PL","2 wk ahead inc death","quantile",0.025,"2021-06-26","2021-06-14",64.975
"PL","2 wk ahead inc death","quantile",0.05,"2021-06-26","2021-06-14",69
"PL","2 wk ahead inc death","quantile",0.1,"2021-06-26","2021-06-14",76
"PL","2 wk ahead inc death","quantile",0.15,"2021-06-26","2021-06-14",80
"PL","2 wk ahead inc death","quantile",0.2,"2021-06-26","2021-06-14",83
"PL","2 wk ahead inc death","quantile",0.25,"2021-06-26","2021-06-14",86
"PL","2 wk ahead inc death","quantile",0.3,"2021-06-26","2021-06-14",90
"PL","2 wk ahead inc death","quantile",0.35,"2021-06-26","2021-06-14",92
"PL","2 wk ahead inc death","quantile",0.4,"2021-06-26","2021-06-14",94
"PL","2 wk ahead inc death","quantile",0.45,"2021-06-26","2021-06-14",96
"PL","2 wk ahead inc death","quantile",0.5,"2021-06-26","2021-06-14",99
"PL","2 wk ahead inc death","quantile",0.55,"2021-06-26","2021-06-14",101
"PL","2 wk ahead inc death","quantile",0.6,"2021-06-26","2021-06-14",104
"PL","2 wk ahead inc death","quantile",0.65,"2021-06-26","2021-06-14",107
"PL","2 wk ahead inc death","quantile",0.7,"2021-06-26","2021-06-14",109
"PL","2 wk ahead inc death","quantile",0.75,"2021-06-26","2021-06-14",113
"PL","2 wk ahead inc death","quantile",0.8,"2021-06-26","2021-06-14",116
"PL","2 wk ahead inc death","quantile",0.85,"2021-06-26","2021-06-14",121
"PL","2 wk ahead inc death","quantile",0.9,"2021-06-26","2021-06-14",126
