"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc death","point",NA,"2021-07-03","2021-06-28",174
"GM","1 wk ahead inc death","quantile",0.01,"2021-07-03","2021-06-28",98
"GM","1 wk ahead inc death","quantile",0.025,"2021-07-03","2021-06-28",107
"GM","1 wk ahead inc death","quantile",0.05,"2021-07-03","2021-06-28",117
"GM","1 wk ahead inc death","quantile",0.1,"2021-07-03","2021-06-28",127
"GM","1 wk ahead inc death","quantile",0.15,"2021-07-03","2021-06-28",135
"GM","1 wk ahead inc death","quantile",0.2,"2021-07-03","2021-06-28",141
"GM","1 wk ahead inc death","quantile",0.25,"2021-07-03","2021-06-28",146
"GM","1 wk ahead inc death","quantile",0.3,"2021-07-03","2021-06-28",152
"GM","1 wk ahead inc death","quantile",0.35,"2021-07-03","2021-06-28",158
"GM","1 wk ahead inc death","quantile",0.4,"2021-07-03","2021-06-28",162
"GM","1 wk ahead inc death","quantile",0.45,"2021-07-03","2021-06-28",168
"GM","1 wk ahead inc death","quantile",0.5,"2021-07-03","2021-06-28",174
"GM","1 wk ahead inc death","quantile",0.55,"2021-07-03","2021-06-28",180
"GM","1 wk ahead inc death","quantile",0.6,"2021-07-03","2021-06-28",184
"GM","1 wk ahead inc death","quantile",0.65,"2021-07-03","2021-06-28",190
"GM","1 wk ahead inc death","quantile",0.7,"2021-07-03","2021-06-28",196
"GM","1 wk ahead inc death","quantile",0.75,"2021-07-03","2021-06-28",202
"GM","1 wk ahead inc death","quantile",0.8,"2021-07-03","2021-06-28",208
"GM","1 wk ahead inc death","quantile",0.85,"2021-07-03","2021-06-28",220
"GM","1 wk ahead inc death","quantile",0.9,"2021-07-03","2021-06-28",231
"GM","1 wk ahead inc death","quantile",0.95,"2021-07-03","2021-06-28",250
"GM","1 wk ahead inc death","quantile",0.975,"2021-07-03","2021-06-28",266
"GM","1 wk ahead inc death","quantile",0.99,"2021-07-03","2021-06-28",292
"GM","2 wk ahead inc death","point",NA,"2021-07-10","2021-06-28",102
"GM","2 wk ahead inc death","quantile",0.01,"2021-07-10","2021-06-28",54
"GM","2 wk ahead inc death","quantile",0.025,"2021-07-10","2021-06-28",59
"GM","2 wk ahead inc death","quantile",0.05,"2021-07-10","2021-06-28",66
"GM","2 wk ahead inc death","quantile",0.1,"2021-07-10","2021-06-28",74
"GM","2 wk ahead inc death","quantile",0.15,"2021-07-10","2021-06-28",78
"GM","2 wk ahead inc death","quantile",0.2,"2021-07-10","2021-06-28",83
"GM","2 wk ahead inc death","quantile",0.25,"2021-07-10","2021-06-28",86
"GM","2 wk ahead inc death","quantile",0.3,"2021-07-10","2021-06-28",90
"GM","2 wk ahead inc death","quantile",0.35,"2021-07-10","2021-06-28",92
"GM","2 wk ahead inc death","quantile",0.4,"2021-07-10","2021-06-28",96
"GM","2 wk ahead inc death","quantile",0.45,"2021-07-10","2021-06-28",98
"GM","2 wk ahead inc death","quantile",0.5,"2021-07-10","2021-06-28",102
"GM","2 wk ahead inc death","quantile",0.55,"2021-07-10","2021-06-28",104
"GM","2 wk ahead inc death","quantile",0.6,"2021-07-10","2021-06-28",107
"GM","2 wk ahead inc death","quantile",0.65,"2021-07-10","2021-06-28",110
"GM","2 wk ahead inc death","quantile",0.7,"2021-07-10","2021-06-28",114
"GM","2 wk ahead inc death","quantile",0.75,"2021-07-10","2021-06-28",119
"GM","2 wk ahead inc death","quantile",0.8,"2021-07-10","2021-06-28",124
"GM","2 wk ahead inc death","quantile",0.85,"2021-07-10","2021-06-28",130
"GM","2 wk ahead inc death","quantile",0.9,"2021-07-10","2021-06-28",137
"GM","2 wk ahead inc death","quantile",0.95,"2021-07-10","2021-06-28",149
"GM","2 wk ahead inc death","quantile",0.975,"2021-07-10","2021-06-28",160
"GM","2 wk ahead inc death","quantile",0.99,"2021-07-10","2021-06-28",172
"GM","3 wk ahead inc death","point",NA,"2021-07-17","2021-06-28",58
"GM","3 wk ahead inc death","quantile",0.01,"2021-07-17","2021-06-28",27
"GM","3 wk ahead inc death","quantile",0.025,"2021-07-17","2021-06-28",31
"GM","3 wk ahead inc death","quantile",0.05,"2021-07-17","2021-06-28",36
"GM","3 wk ahead inc death","quantile",0.1,"2021-07-17","2021-06-28",40
"GM","3 wk ahead inc death","quantile",0.15,"2021-07-17","2021-06-28",44
"GM","3 wk ahead inc death","quantile",0.2,"2021-07-17","2021-06-28",46
"GM","3 wk ahead inc death","quantile",0.25,"2021-07-17","2021-06-28",48
"GM","3 wk ahead inc death","quantile",0.3,"2021-07-17","2021-06-28",50
"GM","3 wk ahead inc death","quantile",0.35,"2021-07-17","2021-06-28",52
"GM","3 wk ahead inc death","quantile",0.4,"2021-07-17","2021-06-28",54
"GM","3 wk ahead inc death","quantile",0.45,"2021-07-17","2021-06-28",56
"GM","3 wk ahead inc death","quantile",0.5,"2021-07-17","2021-06-28",58
"GM","3 wk ahead inc death","quantile",0.55,"2021-07-17","2021-06-28",60
"GM","3 wk ahead inc death","quantile",0.6,"2021-07-17","2021-06-28",62
"GM","3 wk ahead inc death","quantile",0.65,"2021-07-17","2021-06-28",65
"GM","3 wk ahead inc death","quantile",0.7,"2021-07-17","2021-06-28",68
"GM","3 wk ahead inc death","quantile",0.75,"2021-07-17","2021-06-28",70
"GM","3 wk ahead inc death","quantile",0.8,"2021-07-17","2021-06-28",72
"GM","3 wk ahead inc death","quantile",0.85,"2021-07-17","2021-06-28",78
"GM","3 wk ahead inc death","quantile",0.9,"2021-07-17","2021-06-28",82
"GM","3 wk ahead inc death","quantile",0.95,"2021-07-17","2021-06-28",90
"GM","3 wk ahead inc death","quantile",0.975,"2021-07-17","2021-06-28",100
"GM","3 wk ahead inc death","quantile",0.99,"2021-07-17","2021-06-28",108
"GM","4 wk ahead inc death","point",NA,"2021-07-24","2021-06-28",36
"GM","4 wk ahead inc death","quantile",0.01,"2021-07-24","2021-06-28",15
"GM","4 wk ahead inc death","quantile",0.025,"2021-07-24","2021-06-28",17
"GM","4 wk ahead inc death","quantile",0.05,"2021-07-24","2021-06-28",19
"GM","4 wk ahead inc death","quantile",0.1,"2021-07-24","2021-06-28",22
"GM","4 wk ahead inc death","quantile",0.15,"2021-07-24","2021-06-28",24
"GM","4 wk ahead inc death","quantile",0.2,"2021-07-24","2021-06-28",26
"GM","4 wk ahead inc death","quantile",0.25,"2021-07-24","2021-06-28",28
"GM","4 wk ahead inc death","quantile",0.3,"2021-07-24","2021-06-28",30
"GM","4 wk ahead inc death","quantile",0.35,"2021-07-24","2021-06-28",31
"GM","4 wk ahead inc death","quantile",0.4,"2021-07-24","2021-06-28",32
"GM","4 wk ahead inc death","quantile",0.45,"2021-07-24","2021-06-28",34
"GM","4 wk ahead inc death","quantile",0.5,"2021-07-24","2021-06-28",36
"GM","4 wk ahead inc death","quantile",0.55,"2021-07-24","2021-06-28",37
"GM","4 wk ahead inc death","quantile",0.6,"2021-07-24","2021-06-28",38
"GM","4 wk ahead inc death","quantile",0.65,"2021-07-24","2021-06-28",41
"GM","4 wk ahead inc death","quantile",0.7,"2021-07-24","2021-06-28",43
"GM","4 wk ahead inc death","quantile",0.75,"2021-07-24","2021-06-28",44
"GM","4 wk ahead inc death","quantile",0.8,"2021-07-24","2021-06-28",46
"GM","4 wk ahead inc death","quantile",0.85,"2021-07-24","2021-06-28",48
"GM","4 wk ahead inc death","quantile",0.9,"2021-07-24","2021-06-28",54
"GM","4 wk ahead inc death","quantile",0.95,"2021-07-24","2021-06-28",59
"GM","4 wk ahead inc death","quantile",0.975,"2021-07-24","2021-06-28",66
"GM","4 wk ahead inc death","quantile",0.99,"2021-07-24","2021-06-28",74
