"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc death","point",NA,"2021-08-28","2021-08-23",510
"GM","1 wk ahead inc death","quantile",0.01,"2021-08-28","2021-08-23",159
"GM","1 wk ahead inc death","quantile",0.025,"2021-08-28","2021-08-23",181
"GM","1 wk ahead inc death","quantile",0.05,"2021-08-28","2021-08-23",206
"GM","1 wk ahead inc death","quantile",0.1,"2021-08-28","2021-08-23",267
"GM","1 wk ahead inc death","quantile",0.15,"2021-08-28","2021-08-23",313
"GM","1 wk ahead inc death","quantile",0.2,"2021-08-28","2021-08-23",352
"GM","1 wk ahead inc death","quantile",0.25,"2021-08-28","2021-08-23",388
"GM","1 wk ahead inc death","quantile",0.3,"2021-08-28","2021-08-23",410
"GM","1 wk ahead inc death","quantile",0.35,"2021-08-28","2021-08-23",431
"GM","1 wk ahead inc death","quantile",0.4,"2021-08-28","2021-08-23",452
"GM","1 wk ahead inc death","quantile",0.45,"2021-08-28","2021-08-23",482
"GM","1 wk ahead inc death","quantile",0.5,"2021-08-28","2021-08-23",510
"GM","1 wk ahead inc death","quantile",0.55,"2021-08-28","2021-08-23",542
"GM","1 wk ahead inc death","quantile",0.6,"2021-08-28","2021-08-23",569
"GM","1 wk ahead inc death","quantile",0.65,"2021-08-28","2021-08-23",606
"GM","1 wk ahead inc death","quantile",0.7,"2021-08-28","2021-08-23",643
"GM","1 wk ahead inc death","quantile",0.75,"2021-08-28","2021-08-23",693
"GM","1 wk ahead inc death","quantile",0.8,"2021-08-28","2021-08-23",748
"GM","1 wk ahead inc death","quantile",0.85,"2021-08-28","2021-08-23",805
"GM","1 wk ahead inc death","quantile",0.9,"2021-08-28","2021-08-23",913
"GM","1 wk ahead inc death","quantile",0.95,"2021-08-28","2021-08-23",1120
"GM","1 wk ahead inc death","quantile",0.975,"2021-08-28","2021-08-23",1302
"GM","1 wk ahead inc death","quantile",0.99,"2021-08-28","2021-08-23",1475
"GM","2 wk ahead inc death","point",NA,"2021-09-04","2021-08-23",762
"GM","2 wk ahead inc death","quantile",0.01,"2021-09-04","2021-08-23",210
"GM","2 wk ahead inc death","quantile",0.025,"2021-09-04","2021-08-23",248
"GM","2 wk ahead inc death","quantile",0.05,"2021-09-04","2021-08-23",313
"GM","2 wk ahead inc death","quantile",0.1,"2021-09-04","2021-08-23",398
"GM","2 wk ahead inc death","quantile",0.15,"2021-09-04","2021-08-23",455
"GM","2 wk ahead inc death","quantile",0.2,"2021-09-04","2021-08-23",513
"GM","2 wk ahead inc death","quantile",0.25,"2021-09-04","2021-08-23",555
"GM","2 wk ahead inc death","quantile",0.3,"2021-09-04","2021-08-23",605
"GM","2 wk ahead inc death","quantile",0.35,"2021-09-04","2021-08-23",637
"GM","2 wk ahead inc death","quantile",0.4,"2021-09-04","2021-08-23",674
"GM","2 wk ahead inc death","quantile",0.45,"2021-09-04","2021-08-23",723
"GM","2 wk ahead inc death","quantile",0.5,"2021-09-04","2021-08-23",762
"GM","2 wk ahead inc death","quantile",0.55,"2021-09-04","2021-08-23",807
"GM","2 wk ahead inc death","quantile",0.6,"2021-09-04","2021-08-23",857
"GM","2 wk ahead inc death","quantile",0.65,"2021-09-04","2021-08-23",913
"GM","2 wk ahead inc death","quantile",0.7,"2021-09-04","2021-08-23",981
"GM","2 wk ahead inc death","quantile",0.75,"2021-09-04","2021-08-23",1053
"GM","2 wk ahead inc death","quantile",0.8,"2021-09-04","2021-08-23",1122
"GM","2 wk ahead inc death","quantile",0.85,"2021-09-04","2021-08-23",1220
"GM","2 wk ahead inc death","quantile",0.9,"2021-09-04","2021-08-23",1379
"GM","2 wk ahead inc death","quantile",0.95,"2021-09-04","2021-08-23",1637
"GM","2 wk ahead inc death","quantile",0.975,"2021-09-04","2021-08-23",1802
"GM","2 wk ahead inc death","quantile",0.99,"2021-09-04","2021-08-23",2405
"GM","3 wk ahead inc death","point",NA,"2021-09-11","2021-08-23",998
"GM","3 wk ahead inc death","quantile",0.01,"2021-09-11","2021-08-23",237
"GM","3 wk ahead inc death","quantile",0.025,"2021-09-11","2021-08-23",323
"GM","3 wk ahead inc death","quantile",0.05,"2021-09-11","2021-08-23",403
"GM","3 wk ahead inc death","quantile",0.1,"2021-09-11","2021-08-23",490
"GM","3 wk ahead inc death","quantile",0.15,"2021-09-11","2021-08-23",561
"GM","3 wk ahead inc death","quantile",0.2,"2021-09-11","2021-08-23",633
"GM","3 wk ahead inc death","quantile",0.25,"2021-09-11","2021-08-23",695
"GM","3 wk ahead inc death","quantile",0.3,"2021-09-11","2021-08-23",749
"GM","3 wk ahead inc death","quantile",0.35,"2021-09-11","2021-08-23",803
"GM","3 wk ahead inc death","quantile",0.4,"2021-09-11","2021-08-23",870
"GM","3 wk ahead inc death","quantile",0.45,"2021-09-11","2021-08-23",947
"GM","3 wk ahead inc death","quantile",0.5,"2021-09-11","2021-08-23",998
"GM","3 wk ahead inc death","quantile",0.55,"2021-09-11","2021-08-23",1067
"GM","3 wk ahead inc death","quantile",0.6,"2021-09-11","2021-08-23",1156
"GM","3 wk ahead inc death","quantile",0.65,"2021-09-11","2021-08-23",1227
"GM","3 wk ahead inc death","quantile",0.7,"2021-09-11","2021-08-23",1310
"GM","3 wk ahead inc death","quantile",0.75,"2021-09-11","2021-08-23",1423
"GM","3 wk ahead inc death","quantile",0.8,"2021-09-11","2021-08-23",1558
"GM","3 wk ahead inc death","quantile",0.85,"2021-09-11","2021-08-23",1671
"GM","3 wk ahead inc death","quantile",0.9,"2021-09-11","2021-08-23",1839
"GM","3 wk ahead inc death","quantile",0.95,"2021-09-11","2021-08-23",2211
"GM","3 wk ahead inc death","quantile",0.975,"2021-09-11","2021-08-23",2660
"GM","3 wk ahead inc death","quantile",0.99,"2021-09-11","2021-08-23",3214
"GM","4 wk ahead inc death","point",NA,"2021-09-18","2021-08-23",1104
"GM","4 wk ahead inc death","quantile",0.01,"2021-09-18","2021-08-23",251
"GM","4 wk ahead inc death","quantile",0.025,"2021-09-18","2021-08-23",327
"GM","4 wk ahead inc death","quantile",0.05,"2021-09-18","2021-08-23",382
"GM","4 wk ahead inc death","quantile",0.1,"2021-09-18","2021-08-23",530
"GM","4 wk ahead inc death","quantile",0.15,"2021-09-18","2021-08-23",616
"GM","4 wk ahead inc death","quantile",0.2,"2021-09-18","2021-08-23",693
"GM","4 wk ahead inc death","quantile",0.25,"2021-09-18","2021-08-23",762
"GM","4 wk ahead inc death","quantile",0.3,"2021-09-18","2021-08-23",824
"GM","4 wk ahead inc death","quantile",0.35,"2021-09-18","2021-08-23",893
"GM","4 wk ahead inc death","quantile",0.4,"2021-09-18","2021-08-23",960
"GM","4 wk ahead inc death","quantile",0.45,"2021-09-18","2021-08-23",1044
"GM","4 wk ahead inc death","quantile",0.5,"2021-09-18","2021-08-23",1104
"GM","4 wk ahead inc death","quantile",0.55,"2021-09-18","2021-08-23",1203
"GM","4 wk ahead inc death","quantile",0.6,"2021-09-18","2021-08-23",1284
"GM","4 wk ahead inc death","quantile",0.65,"2021-09-18","2021-08-23",1374
