"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc death","point",NA,"2021-06-26","2021-06-21",113
"PL","1 wk ahead inc death","quantile",0.01,"2021-06-26","2021-06-21",67
"PL","1 wk ahead inc death","quantile",0.025,"2021-06-26","2021-06-21",72
"PL","1 wk ahead inc death","quantile",0.05,"2021-06-26","2021-06-21",78.95
"PL","1 wk ahead inc death","quantile",0.1,"2021-06-26","2021-06-21",85
"PL","1 wk ahead inc death","quantile",0.15,"2021-06-26","2021-06-21",90
"PL","1 wk ahead inc death","quantile",0.2,"2021-06-26","2021-06-21",93
"PL","1 wk ahead inc death","quantile",0.25,"2021-06-26","2021-06-21",97
"PL","1 wk ahead inc death","quantile",0.3,"2021-06-26","2021-06-21",100
"PL","1 wk ahead inc death","quantile",0.35,"2021-06-26","2021-06-21",103
"PL","1 wk ahead inc death","quantile",0.4,"2021-06-26","2021-06-21",107
"PL","1 wk ahead inc death","quantile",0.45,"2021-06-26","2021-06-21",110
"PL","1 wk ahead inc death","quantile",0.5,"2021-06-26","2021-06-21",113
"PL","1 wk ahead inc death","quantile",0.55,"2021-06-26","2021-06-21",116
"PL","1 wk ahead inc death","quantile",0.6,"2021-06-26","2021-06-21",120
"PL","1 wk ahead inc death","quantile",0.65,"2021-06-26","2021-06-21",123
"PL","1 wk ahead inc death","quantile",0.7,"2021-06-26","2021-06-21",126
"PL","1 wk ahead inc death","quantile",0.75,"2021-06-26","2021-06-21",130
"PL","1 wk ahead inc death","quantile",0.8,"2021-06-26","2021-06-21",133
"PL","1 wk ahead inc death","quantile",0.85,"2021-06-26","2021-06-21",139
"PL","1 wk ahead inc death","quantile",0.9,"2021-06-26","2021-06-21",146.1
"PL","1 wk ahead inc death","quantile",0.95,"2021-06-26","2021-06-21",160.05
"PL","1 wk ahead inc death","quantile",0.975,"2021-06-26","2021-06-21",172
"PL","1 wk ahead inc death","quantile",0.99,"2021-06-26","2021-06-21",178.02
"PL","2 wk ahead inc death","point",NA,"2021-07-03","2021-06-21",68
"PL","2 wk ahead inc death","quantile",0.01,"2021-07-03","2021-06-21",38
"PL","2 wk ahead inc death","quantile",0.025,"2021-07-03","2021-06-21",42
"PL","2 wk ahead inc death","quantile",0.05,"2021-07-03","2021-06-21",46
"PL","2 wk ahead inc death","quantile",0.1,"2021-07-03","2021-06-21",51
"PL","2 wk ahead inc death","quantile",0.15,"2021-07-03","2021-06-21",53
"PL","2 wk ahead inc death","quantile",0.2,"2021-07-03","2021-06-21",56
"PL","2 wk ahead inc death","quantile",0.25,"2021-07-03","2021-06-21",58
"PL","2 wk ahead inc death","quantile",0.3,"2021-07-03","2021-06-21",61
"PL","2 wk ahead inc death","quantile",0.35,"2021-07-03","2021-06-21",63
"PL","2 wk ahead inc death","quantile",0.4,"2021-07-03","2021-06-21",65
"PL","2 wk ahead inc death","quantile",0.45,"2021-07-03","2021-06-21",66
"PL","2 wk ahead inc death","quantile",0.5,"2021-07-03","2021-06-21",68
"PL","2 wk ahead inc death","quantile",0.55,"2021-07-03","2021-06-21",69
"PL","2 wk ahead inc death","quantile",0.6,"2021-07-03","2021-06-21",71
"PL","2 wk ahead inc death","quantile",0.65,"2021-07-03","2021-06-21",73
"PL","2 wk ahead inc death","quantile",0.7,"2021-07-03","2021-06-21",76
"PL","2 wk ahead inc death","quantile",0.75,"2021-07-03","2021-06-21",78
"PL","2 wk ahead inc death","quantile",0.8,"2021-07-03","2021-06-21",81
"PL","2 wk ahead inc death","quantile",0.85,"2021-07-03","2021-06-21",85
"PL","2 wk ahead inc death","quantile",0.9,"2021-07-03","2021-06-21",88.1000000000002
"PL","2 wk ahead inc death","quantile",0.95,"2021-07-03","2021-06-21",95.05
"PL","2 wk ahead inc death","quantile",0.975,"2021-07-03","2021-06-21",101.05
"PL","2 wk ahead inc death","quantile",0.99,"2021-07-03","2021-06-21",110
"PL","3 wk ahead inc death","point",NA,"2021-07-10","2021-06-21",43
"PL","3 wk ahead inc death","quantile",0.01,"2021-07-10","2021-06-21",23
"PL","3 wk ahead inc death","quantile",0.025,"2021-07-10","2021-06-21",24.975
"PL","3 wk ahead inc death","quantile",0.05,"2021-07-10","2021-06-21",26
"PL","3 wk ahead inc death","quantile",0.1,"2021-07-10","2021-06-21",29
"PL","3 wk ahead inc death","quantile",0.15,"2021-07-10","2021-06-21",31
"PL","3 wk ahead inc death","quantile",0.2,"2021-07-10","2021-06-21",34
"PL","3 wk ahead inc death","quantile",0.25,"2021-07-10","2021-06-21",36
"PL","3 wk ahead inc death","quantile",0.3,"2021-07-10","2021-06-21",37
"PL","3 wk ahead inc death","quantile",0.35,"2021-07-10","2021-06-21",38
"PL","3 wk ahead inc death","quantile",0.4,"2021-07-10","2021-06-21",40
"PL","3 wk ahead inc death","quantile",0.45,"2021-07-10","2021-06-21",41
"PL","3 wk ahead inc death","quantile",0.5,"2021-07-10","2021-06-21",43
"PL","3 wk ahead inc death","quantile",0.55,"2021-07-10","2021-06-21",44
"PL","3 wk ahead inc death","quantile",0.6,"2021-07-10","2021-06-21",45
"PL","3 wk ahead inc death","quantile",0.65,"2021-07-10","2021-06-21",46
"PL","3 wk ahead inc death","quantile",0.7,"2021-07-10","2021-06-21",48
"PL","3 wk ahead inc death","quantile",0.75,"2021-07-10","2021-06-21",49
"PL","3 wk ahead inc death","quantile",0.8,"2021-07-10","2021-06-21",51
"PL","3 wk ahead inc death","quantile",0.85,"2021-07-10","2021-06-21",53
"PL","3 wk ahead inc death","quantile",0.9,"2021-07-10","2021-06-21",56
"PL","3 wk ahead inc death","quantile",0.95,"2021-07-10","2021-06-21",62
"PL","3 wk ahead inc death","quantile",0.975,"2021-07-10","2021-06-21",67.025
"PL","3 wk ahead inc death","quantile",0.99,"2021-07-10","2021-06-21",74.01
"PL","4 wk ahead inc death","point",NA,"2021-07-17","2021-06-21",26
"PL","4 wk ahead inc death","quantile",0.01,"2021-07-17","2021-06-21",11.99
