"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc death","point",NA,"2021-05-08","2021-05-03",1799.5
"PL","1 wk ahead inc death","quantile",0.01,"2021-05-08","2021-05-03",1230.4
"PL","1 wk ahead inc death","quantile",0.025,"2021-05-08","2021-05-03",1312.45
"PL","1 wk ahead inc death","quantile",0.05,"2021-05-08","2021-05-03",1391.475
"PL","1 wk ahead inc death","quantile",0.1,"2021-05-08","2021-05-03",1493.9
"PL","1 wk ahead inc death","quantile",0.15,"2021-05-08","2021-05-03",1553.5
"PL","1 wk ahead inc death","quantile",0.2,"2021-05-08","2021-05-03",1612.5
"PL","1 wk ahead inc death","quantile",0.25,"2021-05-08","2021-05-03",1649.5
"PL","1 wk ahead inc death","quantile",0.3,"2021-05-08","2021-05-03",1683.55
"PL","1 wk ahead inc death","quantile",0.35,"2021-05-08","2021-05-03",1712.325
"PL","1 wk ahead inc death","quantile",0.4,"2021-05-08","2021-05-03",1743.8
"PL","1 wk ahead inc death","quantile",0.45,"2021-05-08","2021-05-03",1773.275
"PL","1 wk ahead inc death","quantile",0.5,"2021-05-08","2021-05-03",1799.5
"PL","1 wk ahead inc death","quantile",0.55,"2021-05-08","2021-05-03",1825
"PL","1 wk ahead inc death","quantile",0.6,"2021-05-08","2021-05-03",1862.4
"PL","1 wk ahead inc death","quantile",0.65,"2021-05-08","2021-05-03",1899
"PL","1 wk ahead inc death","quantile",0.7,"2021-05-08","2021-05-03",1933.5
"PL","1 wk ahead inc death","quantile",0.75,"2021-05-08","2021-05-03",1973.625
"PL","1 wk ahead inc death","quantile",0.8,"2021-05-08","2021-05-03",2027.7
"PL","1 wk ahead inc death","quantile",0.85,"2021-05-08","2021-05-03",2082.3
"PL","1 wk ahead inc death","quantile",0.9,"2021-05-08","2021-05-03",2154.15
"PL","1 wk ahead inc death","quantile",0.95,"2021-05-08","2021-05-03",2266.1
"PL","1 wk ahead inc death","quantile",0.975,"2021-05-08","2021-05-03",2385.225
"PL","1 wk ahead inc death","quantile",0.99,"2021-05-08","2021-05-03",2568.59
"PL","2 wk ahead inc death","point",NA,"2021-05-15","2021-05-03",1243
"PL","2 wk ahead inc death","quantile",0.01,"2021-05-15","2021-05-03",789.945
"PL","2 wk ahead inc death","quantile",0.025,"2021-05-15","2021-05-03",871.4625
"PL","2 wk ahead inc death","quantile",0.05,"2021-05-15","2021-05-03",918.95
"PL","2 wk ahead inc death","quantile",0.1,"2021-05-15","2021-05-03",992.85
"PL","2 wk ahead inc death","quantile",0.15,"2021-05-15","2021-05-03",1042.925
"PL","2 wk ahead inc death","quantile",0.2,"2021-05-15","2021-05-03",1078.8
"PL","2 wk ahead inc death","quantile",0.25,"2021-05-15","2021-05-03",1110.875
"PL","2 wk ahead inc death","quantile",0.3,"2021-05-15","2021-05-03",1136.2
"PL","2 wk ahead inc death","quantile",0.35,"2021-05-15","2021-05-03",1164.825
"PL","2 wk ahead inc death","quantile",0.4,"2021-05-15","2021-05-03",1189.1
"PL","2 wk ahead inc death","quantile",0.45,"2021-05-15","2021-05-03",1216
"PL","2 wk ahead inc death","quantile",0.5,"2021-05-15","2021-05-03",1243
"PL","2 wk ahead inc death","quantile",0.55,"2021-05-15","2021-05-03",1270.225
"PL","2 wk ahead inc death","quantile",0.6,"2021-05-15","2021-05-03",1293.4
"PL","2 wk ahead inc death","quantile",0.65,"2021-05-15","2021-05-03",1325
"PL","2 wk ahead inc death","quantile",0.7,"2021-05-15","2021-05-03",1355.65
"PL","2 wk ahead inc death","quantile",0.75,"2021-05-15","2021-05-03",1386.125
"PL","2 wk ahead inc death","quantile",0.8,"2021-05-15","2021-05-03",1423.7
"PL","2 wk ahead inc death","quantile",0.85,"2021-05-15","2021-05-03",1474.575
"PL","2 wk ahead inc death","quantile",0.9,"2021-05-15","2021-05-03",1544.65
"PL","2 wk ahead inc death","quantile",0.95,"2021-05-15","2021-05-03",1685.725
"PL","2 wk ahead inc death","quantile",0.975,"2021-05-15","2021-05-03",1797.0875
"PL","2 wk ahead inc death","quantile",0.99,"2021-05-15","2021-05-03",2020.56
"PL","3 wk ahead inc death","point",NA,"2021-05-22","2021-05-03",908.5
"PL","3 wk ahead inc death","quantile",0.01,"2021-05-22","2021-05-03",496.405
"PL","3 wk ahead inc death","quantile",0.025,"2021-05-22","2021-05-03",551.85
"PL","3 wk ahead inc death","quantile",0.05,"2021-05-22","2021-05-03",600.925
"PL","3 wk ahead inc death","quantile",0.1,"2021-05-22","2021-05-03",647.45
"PL","3 wk ahead inc death","quantile",0.15,"2021-05-22","2021-05-03",692.5
"PL","3 wk ahead inc death","quantile",0.2,"2021-05-22","2021-05-03",724.8
"PL","3 wk ahead inc death","quantile",0.25,"2021-05-22","2021-05-03",759.875
"PL","3 wk ahead inc death","quantile",0.3,"2021-05-22","2021-05-03",791.85
"PL","3 wk ahead inc death","quantile",0.35,"2021-05-22","2021-05-03",819.15
"PL","3 wk ahead inc death","quantile",0.4,"2021-05-22","2021-05-03",852.8
"PL","3 wk ahead inc death","quantile",0.45,"2021-05-22","2021-05-03",877.775
"PL","3 wk ahead inc death","quantile",0.5,"2021-05-22","2021-05-03",908.5
"PL","3 wk ahead inc death","quantile",0.55,"2021-05-22","2021-05-03",936
"PL","3 wk ahead inc death","quantile",0.6,"2021-05-22","2021-05-03",965.4
"PL","3 wk ahead inc death","quantile",0.65,"2021-05-22","2021-05-03",996.675
"PL","3 wk ahead inc death","quantile",0.7,"2021-05-22","2021-05-03",1039.65
"PL","3 wk ahead inc death","quantile",0.75,"2021-05-22","2021-05-03",1076.375
"PL","3 wk ahead inc death","quantile",0.8,"2021-05-22","2021-05-03",1136.5
"PL","3 wk ahead inc death","quantile",0.85,"2021-05-22","2021-05-03",1208.5
"PL","3 wk ahead inc death","quantile",0.9,"2021-05-22","2021-05-03",1311.55
"PL","3 wk ahead inc death","quantile",0.95,"2021-05-22","2021-05-03",1513.225
"PL","3 wk ahead inc death","quantile",0.975,"2021-05-22","2021-05-03",1674.575
"PL","3 wk ahead inc death","quantile",0.99,"2021-05-22","2021-05-03",1885.665
"PL","4 wk ahead inc death","point",NA,"2021-05-29","2021-05-03",749.25
"PL","4 wk ahead inc death","quantile",0.01,"2021-05-29","2021-05-03",304.465
"PL","4 wk ahead inc death","quantile",0.025,"2021-05-29","2021-05-03",363.375
"PL","4 wk ahead inc death","quantile",0.05,"2021-05-29","2021-05-03",402.975
"PL","4 wk ahead inc death","quantile",0.1,"2021-05-29","2021-05-03",455.5
"PL","4 wk ahead inc death","quantile",0.15,"2021-05-29","2021-05-03",499.425
"PL","4 wk ahead inc death","quantile",0.2,"2021-05-29","2021-05-03",543.4
"PL","4 wk ahead inc death","quantile",0.25,"2021-05-29","2021-05-03",576.875
"PL","4 wk ahead inc death","quantile",0.3,"2021-05-29","2021-05-03",610.7
"PL","4 wk ahead inc death","quantile",0.35,"2021-05-29","2021-05-03",643
"PL","4 wk ahead inc death","quantile",0.4,"2021-05-29","2021-05-03",674.1
"PL","4 wk ahead inc death","quantile",0.45,"2021-05-29","2021-05-03",710.05
"PL","4 wk ahead inc death","quantile",0.5,"2021-05-29","2021-05-03",749.25
"PL","4 wk ahead inc death","quantile",0.55,"2021-05-29","2021-05-03",788.45
"PL","4 wk ahead inc death","quantile",0.6,"2021-05-29","2021-05-03",835.1
"PL","4 wk ahead inc death","quantile",0.65,"2021-05-29","2021-05-03",879.675
"PL","4 wk ahead inc death","quantile",0.7,"2021-05-29","2021-05-03",924.8
"PL","4 wk ahead inc death","quantile",0.75,"2021-05-29","2021-05-03",993.625
"PL","4 wk ahead inc death","quantile",0.8,"2021-05-29","2021-05-03",1064
"PL","4 wk ahead inc death","quantile",0.85,"2021-05-29","2021-05-03",1146.15
"PL","4 wk ahead inc death","quantile",0.9,"2021-05-29","2021-05-03",1292.35
"PL","4 wk ahead inc death","quantile",0.95,"2021-05-29","2021-05-03",1535.625
"PL","4 wk ahead inc death","quantile",0.975,"2021-05-29","2021-05-03",1825.8375
"PL","4 wk ahead inc death","quantile",0.99,"2021-05-29","2021-05-03",2100.39
