"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc death","point",NA,"2021-09-04","2021-08-30",561
"GM","1 wk ahead inc death","quantile",0.01,"2021-09-04","2021-08-30",155
"GM","1 wk ahead inc death","quantile",0.025,"2021-09-04","2021-08-30",174
"GM","1 wk ahead inc death","quantile",0.05,"2021-09-04","2021-08-30",226
"GM","1 wk ahead inc death","quantile",0.1,"2021-09-04","2021-08-30",285
"GM","1 wk ahead inc death","quantile",0.15,"2021-09-04","2021-08-30",326
"GM","1 wk ahead inc death","quantile",0.2,"2021-09-04","2021-08-30",373
"GM","1 wk ahead inc death","quantile",0.25,"2021-09-04","2021-08-30",406
"GM","1 wk ahead inc death","quantile",0.3,"2021-09-04","2021-08-30",439
"GM","1 wk ahead inc death","quantile",0.35,"2021-09-04","2021-08-30",469
"GM","1 wk ahead inc death","quantile",0.4,"2021-09-04","2021-08-30",506
"GM","1 wk ahead inc death","quantile",0.45,"2021-09-04","2021-08-30",537
"GM","1 wk ahead inc death","quantile",0.5,"2021-09-04","2021-08-30",561
"GM","1 wk ahead inc death","quantile",0.55,"2021-09-04","2021-08-30",593
"GM","1 wk ahead inc death","quantile",0.6,"2021-09-04","2021-08-30",631
"GM","1 wk ahead inc death","quantile",0.65,"2021-09-04","2021-08-30",675
"GM","1 wk ahead inc death","quantile",0.7,"2021-09-04","2021-08-30",716
"GM","1 wk ahead inc death","quantile",0.75,"2021-09-04","2021-08-30",767
"GM","1 wk ahead inc death","quantile",0.8,"2021-09-04","2021-08-30",832
"GM","1 wk ahead inc death","quantile",0.85,"2021-09-04","2021-08-30",906
"GM","1 wk ahead inc death","quantile",0.9,"2021-09-04","2021-08-30",1001
"GM","1 wk ahead inc death","quantile",0.95,"2021-09-04","2021-08-30",1210
"GM","1 wk ahead inc death","quantile",0.975,"2021-09-04","2021-08-30",1414
"GM","1 wk ahead inc death","quantile",0.99,"2021-09-04","2021-08-30",1683
"GM","2 wk ahead inc death","point",NA,"2021-09-11","2021-08-30",944
"GM","2 wk ahead inc death","quantile",0.01,"2021-09-11","2021-08-30",267
"GM","2 wk ahead inc death","quantile",0.025,"2021-09-11","2021-08-30",348
"GM","2 wk ahead inc death","quantile",0.05,"2021-09-11","2021-08-30",409
"GM","2 wk ahead inc death","quantile",0.1,"2021-09-11","2021-08-30",502
"GM","2 wk ahead inc death","quantile",0.15,"2021-09-11","2021-08-30",543
"GM","2 wk ahead inc death","quantile",0.2,"2021-09-11","2021-08-30",619
"GM","2 wk ahead inc death","quantile",0.25,"2021-09-11","2021-08-30",676
"GM","2 wk ahead inc death","quantile",0.3,"2021-09-11","2021-08-30",735
"GM","2 wk ahead inc death","quantile",0.35,"2021-09-11","2021-08-30",783
"GM","2 wk ahead inc death","quantile",0.4,"2021-09-11","2021-08-30",833
"GM","2 wk ahead inc death","quantile",0.45,"2021-09-11","2021-08-30",885
"GM","2 wk ahead inc death","quantile",0.5,"2021-09-11","2021-08-30",944
"GM","2 wk ahead inc death","quantile",0.55,"2021-09-11","2021-08-30",1005
"GM","2 wk ahead inc death","quantile",0.6,"2021-09-11","2021-08-30",1066
"GM","2 wk ahead inc death","quantile",0.65,"2021-09-11","2021-08-30",1133
"GM","2 wk ahead inc death","quantile",0.7,"2021-09-11","2021-08-30",1196
"GM","2 wk ahead inc death","quantile",0.75,"2021-09-11","2021-08-30",1273
"GM","2 wk ahead inc death","quantile",0.8,"2021-09-11","2021-08-30",1388
"GM","2 wk ahead inc death","quantile",0.85,"2021-09-11","2021-08-30",1554
"GM","2 wk ahead inc death","quantile",0.9,"2021-09-11","2021-08-30",1743
"GM","2 wk ahead inc death","quantile",0.95,"2021-09-11","2021-08-30",2082
"GM","2 wk ahead inc death","quantile",0.975,"2021-09-11","2021-08-30",2414
"GM","2 wk ahead inc death","quantile",0.99,"2021-09-11","2021-08-30",2839
"GM","3 wk ahead inc death","point",NA,"2021-09-18","2021-08-30",1600
"GM","3 wk ahead inc death","quantile",0.01,"2021-09-18","2021-08-30",414
"GM","3 wk ahead inc death","quantile",0.025,"2021-09-18","2021-08-30",574
"GM","3 wk ahead inc death","quantile",0.05,"2021-09-18","2021-08-30",687
