"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc death","point",NA,"2021-06-12","2021-06-07",268
"PL","1 wk ahead inc death","quantile",0.01,"2021-06-12","2021-06-07",134.99
"PL","1 wk ahead inc death","quantile",0.025,"2021-06-12","2021-06-07",153.975
"PL","1 wk ahead inc death","quantile",0.05,"2021-06-12","2021-06-07",171.95
"PL","1 wk ahead inc death","quantile",0.1,"2021-06-12","2021-06-07",193
"PL","1 wk ahead inc death","quantile",0.15,"2021-06-12","2021-06-07",206
"PL","1 wk ahead inc death","quantile",0.2,"2021-06-12","2021-06-07",216.8
"PL","1 wk ahead inc death","quantile",0.25,"2021-06-12","2021-06-07",225.75
"PL","1 wk ahead inc death","quantile",0.3,"2021-06-12","2021-06-07",236
"PL","1 wk ahead inc death","quantile",0.35,"2021-06-12","2021-06-07",244
"PL","1 wk ahead inc death","quantile",0.4,"2021-06-12","2021-06-07",252
"PL","1 wk ahead inc death","quantile",0.45,"2021-06-12","2021-06-07",259
"PL","1 wk ahead inc death","quantile",0.5,"2021-06-12","2021-06-07",268
"PL","1 wk ahead inc death","quantile",0.55,"2021-06-12","2021-06-07",275
"PL","1 wk ahead inc death","quantile",0.6,"2021-06-12","2021-06-07",283
"PL","1 wk ahead inc death","quantile",0.65,"2021-06-12","2021-06-07",290
"PL","1 wk ahead inc death","quantile",0.7,"2021-06-12","2021-06-07",301
"PL","1 wk ahead inc death","quantile",0.75,"2021-06-12","2021-06-07",311.25
"PL","1 wk ahead inc death","quantile",0.8,"2021-06-12","2021-06-07",323
"PL","1 wk ahead inc death","quantile",0.85,"2021-06-12","2021-06-07",343
"PL","1 wk ahead inc death","quantile",0.9,"2021-06-12","2021-06-07",359
"PL","1 wk ahead inc death","quantile",0.95,"2021-06-12","2021-06-07",392
"PL","1 wk ahead inc death","quantile",0.975,"2021-06-12","2021-06-07",425
"PL","1 wk ahead inc death","quantile",0.99,"2021-06-12","2021-06-07",465.05
"PL","2 wk ahead inc death","point",NA,"2021-06-19","2021-06-07",138
"PL","2 wk ahead inc death","quantile",0.01,"2021-06-19","2021-06-07",66.98
"PL","2 wk ahead inc death","quantile",0.025,"2021-06-19","2021-06-07",75.975
"PL","2 wk ahead inc death","quantile",0.05,"2021-06-19","2021-06-07",85
"PL","2 wk ahead inc death","quantile",0.1,"2021-06-19","2021-06-07",95
"PL","2 wk ahead inc death","quantile",0.15,"2021-06-19","2021-06-07",101.85
"PL","2 wk ahead inc death","quantile",0.2,"2021-06-19","2021-06-07",109
"PL","2 wk ahead inc death","quantile",0.25,"2021-06-19","2021-06-07",114
"PL","2 wk ahead inc death","quantile",0.3,"2021-06-19","2021-06-07",119
"PL","2 wk ahead inc death","quantile",0.35,"2021-06-19","2021-06-07",124
"PL","2 wk ahead inc death","quantile",0.4,"2021-06-19","2021-06-07",129
"PL","2 wk ahead inc death","quantile",0.45,"2021-06-19","2021-06-07",134
"PL","2 wk ahead inc death","quantile",0.5,"2021-06-19","2021-06-07",138
"PL","2 wk ahead inc death","quantile",0.55,"2021-06-19","2021-06-07",142
"PL","2 wk ahead inc death","quantile",0.6,"2021-06-19","2021-06-07",148
"PL","2 wk ahead inc death","quantile",0.65,"2021-06-19","2021-06-07",154
"PL","2 wk ahead inc death","quantile",0.7,"2021-06-19","2021-06-07",159
"PL","2 wk ahead inc death","quantile",0.75,"2021-06-19","2021-06-07",165
"PL","2 wk ahead inc death","quantile",0.8,"2021-06-19","2021-06-07",172
"PL","2 wk ahead inc death","quantile",0.85,"2021-06-19","2021-06-07",180.15
"PL","2 wk ahead inc death","quantile",0.9,"2021-06-19","2021-06-07",193
"PL","2 wk ahead inc death","quantile",0.95,"2021-06-19","2021-06-07",211
"PL","2 wk ahead inc death","quantile",0.975,"2021-06-19","2021-06-07",232.025
"PL","2 wk ahead inc death","quantile",0.99,"2021-06-19","2021-06-07",246.03
"PL","3 wk ahead inc death","point",NA,"2021-06-26","2021-06-07",75
"PL","3 wk ahead inc death","quantile",0.01,"2021-06-26","2021-06-07",31.99
"PL","3 wk ahead inc death","quantile",0.025,"2021-06-26","2021-06-07",36.975
"PL","3 wk ahead inc death","quantile",0.05,"2021-06-26","2021-06-07",40.95
"PL","3 wk ahead inc death","quantile",0.1,"2021-06-26","2021-06-07",49
"PL","3 wk ahead inc death","quantile",0.15,"2021-06-26","2021-06-07",53
"PL","3 wk ahead inc death","quantile",0.2,"2021-06-26","2021-06-07",57
"PL","3 wk ahead inc death","quantile",0.25,"2021-06-26","2021-06-07",60
"PL","3 wk ahead inc death","quantile",0.3,"2021-06-26","2021-06-07",64
"PL","3 wk ahead inc death","quantile",0.35,"2021-06-26","2021-06-07",66.65
"PL","3 wk ahead inc death","quantile",0.4,"2021-06-26","2021-06-07",69
"PL","3 wk ahead inc death","quantile",0.45,"2021-06-26","2021-06-07",72
"PL","3 wk ahead inc death","quantile",0.5,"2021-06-26","2021-06-07",75
"PL","3 wk ahead inc death","quantile",0.55,"2021-06-26","2021-06-07",78
"PL","3 wk ahead inc death","quantile",0.6,"2021-06-26","2021-06-07",80
"PL","3 wk ahead inc death","quantile",0.65,"2021-06-26","2021-06-07",83
"PL","3 wk ahead inc death","quantile",0.7,"2021-06-26","2021-06-07",86
"PL","3 wk ahead inc death","quantile",0.75,"2021-06-26","2021-06-07",90
"PL","3 wk ahead inc death","quantile",0.8,"2021-06-26","2021-06-07",93.2000000000001
"PL","3 wk ahead inc death","quantile",0.85,"2021-06-26","2021-06-07",98
"PL","3 wk ahead inc death","quantile",0.9,"2021-06-26","2021-06-07",105
"PL","3 wk ahead inc death","quantile",0.95,"2021-06-26","2021-06-07",115.05
"PL","3 wk ahead inc death","quantile",0.975,"2021-06-26","2021-06-07",124
"PL","3 wk ahead inc death","quantile",0.99,"2021-06-26","2021-06-07",134.02
"PL","4 wk ahead inc death","point",NA,"2021-07-03","2021-06-07",42
"PL","4 wk ahead inc death","quantile",0.01,"2021-07-03","2021-06-07",14
"PL","4 wk ahead inc death","quantile",0.025,"2021-07-03","2021-06-07",16
"PL","4 wk ahead inc death","quantile",0.05,"2021-07-03","2021-06-07",20
"PL","4 wk ahead inc death","quantile",0.1,"2021-07-03","2021-06-07",25
"PL","4 wk ahead inc death","quantile",0.15,"2021-07-03","2021-06-07",28
"PL","4 wk ahead inc death","quantile",0.2,"2021-07-03","2021-06-07",30
"PL","4 wk ahead inc death","quantile",0.25,"2021-07-03","2021-06-07",32
"PL","4 wk ahead inc death","quantile",0.3,"2021-07-03","2021-06-07",34
"PL","4 wk ahead inc death","quantile",0.35,"2021-07-03","2021-06-07",36
"PL","4 wk ahead inc death","quantile",0.4,"2021-07-03","2021-06-07",38
"PL","4 wk ahead inc death","quantile",0.45,"2021-07-03","2021-06-07",40
"PL","4 wk ahead inc death","quantile",0.5,"2021-07-03","2021-06-07",42
"PL","4 wk ahead inc death","quantile",0.55,"2021-07-03","2021-06-07",44
"PL","4 wk ahead inc death","quantile",0.6,"2021-07-03","2021-06-07",46
"PL","4 wk ahead inc death","quantile",0.65,"2021-07-03","2021-06-07",49
"PL","4 wk ahead inc death","quantile",0.7,"2021-07-03","2021-06-07",51
"PL","4 wk ahead inc death","quantile",0.75,"2021-07-03","2021-06-07",54
"PL","4 wk ahead inc death","quantile",0.8,"2021-07-03","2021-06-07",56
"PL","4 wk ahead inc death","quantile",0.85,"2021-07-03","2021-06-07",60.1500000000001
"PL","4 wk ahead inc death","quantile",0.9,"2021-07-03","2021-06-07",64
"PL","4 wk ahead inc death","quantile",0.95,"2021-07-03","2021-06-07",77
"PL","4 wk ahead inc death","quantile",0.975,"2021-07-03","2021-06-07",87
"PL","4 wk ahead inc death","quantile",0.99,"2021-07-03","2021-06-07",98.01
