"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc death","point",NA,"2021-08-14","2021-08-09",35
"PL","1 wk ahead inc death","quantile",0.01,"2021-08-14","2021-08-09",15
"PL","1 wk ahead inc death","quantile",0.025,"2021-08-14","2021-08-09",17
"PL","1 wk ahead inc death","quantile",0.05,"2021-08-14","2021-08-09",21
"PL","1 wk ahead inc death","quantile",0.1,"2021-08-14","2021-08-09",24
"PL","1 wk ahead inc death","quantile",0.15,"2021-08-14","2021-08-09",25
"PL","1 wk ahead inc death","quantile",0.2,"2021-08-14","2021-08-09",27
"PL","1 wk ahead inc death","quantile",0.25,"2021-08-14","2021-08-09",29
"PL","1 wk ahead inc death","quantile",0.3,"2021-08-14","2021-08-09",30
"PL","1 wk ahead inc death","quantile",0.35,"2021-08-14","2021-08-09",31
"PL","1 wk ahead inc death","quantile",0.4,"2021-08-14","2021-08-09",33
"PL","1 wk ahead inc death","quantile",0.45,"2021-08-14","2021-08-09",34
"PL","1 wk ahead inc death","quantile",0.5,"2021-08-14","2021-08-09",35
"PL","1 wk ahead inc death","quantile",0.55,"2021-08-14","2021-08-09",37
"PL","1 wk ahead inc death","quantile",0.6,"2021-08-14","2021-08-09",38
"PL","1 wk ahead inc death","quantile",0.65,"2021-08-14","2021-08-09",40
"PL","1 wk ahead inc death","quantile",0.7,"2021-08-14","2021-08-09",42
"PL","1 wk ahead inc death","quantile",0.75,"2021-08-14","2021-08-09",43
"PL","1 wk ahead inc death","quantile",0.8,"2021-08-14","2021-08-09",45
"PL","1 wk ahead inc death","quantile",0.85,"2021-08-14","2021-08-09",48
"PL","1 wk ahead inc death","quantile",0.9,"2021-08-14","2021-08-09",52
"PL","1 wk ahead inc death","quantile",0.95,"2021-08-14","2021-08-09",58
"PL","1 wk ahead inc death","quantile",0.975,"2021-08-14","2021-08-09",61
"PL","1 wk ahead inc death","quantile",0.99,"2021-08-14","2021-08-09",68
"PL","2 wk ahead inc death","point",NA,"2021-08-21","2021-08-09",45
"PL","2 wk ahead inc death","quantile",0.01,"2021-08-21","2021-08-09",23
"PL","2 wk ahead inc death","quantile",0.025,"2021-08-21","2021-08-09",25
"PL","2 wk ahead inc death","quantile",0.05,"2021-08-21","2021-08-09",28
"PL","2 wk ahead inc death","quantile",0.1,"2021-08-21","2021-08-09",31
"PL","2 wk ahead inc death","quantile",0.15,"2021-08-21","2021-08-09",34
"PL","2 wk ahead inc death","quantile",0.2,"2021-08-21","2021-08-09",35
"PL","2 wk ahead inc death","quantile",0.25,"2021-08-21","2021-08-09",37
"PL","2 wk ahead inc death","quantile",0.3,"2021-08-21","2021-08-09",38
"PL","2 wk ahead inc death","quantile",0.35,"2021-08-21","2021-08-09",40
"PL","2 wk ahead inc death","quantile",0.4,"2021-08-21","2021-08-09",42
"PL","2 wk ahead inc death","quantile",0.45,"2021-08-21","2021-08-09",43
"PL","2 wk ahead inc death","quantile",0.5,"2021-08-21","2021-08-09",45
"PL","2 wk ahead inc death","quantile",0.55,"2021-08-21","2021-08-09",46
"PL","2 wk ahead inc death","quantile",0.6,"2021-08-21","2021-08-09",47
"PL","2 wk ahead inc death","quantile",0.65,"2021-08-21","2021-08-09",50
"PL","2 wk ahead inc death","quantile",0.7,"2021-08-21","2021-08-09",51
"PL","2 wk ahead inc death","quantile",0.75,"2021-08-21","2021-08-09",53
"PL","2 wk ahead inc death","quantile",0.8,"2021-08-21","2021-08-09",56
"PL","2 wk ahead inc death","quantile",0.85,"2021-08-21","2021-08-09",58
"PL","2 wk ahead inc death","quantile",0.9,"2021-08-21","2021-08-09",62
"PL","2 wk ahead inc death","quantile",0.95,"2021-08-21","2021-08-09",68
"PL","2 wk ahead inc death","quantile",0.975,"2021-08-21","2021-08-09",76
"PL","2 wk ahead inc death","quantile",0.99,"2021-08-21","2021-08-09",84
"PL","3 wk ahead inc death","point",NA,"2021-08-28","2021-08-09",53
"PL","3 wk ahead inc death","quantile",0.01,"2021-08-28","2021-08-09",26
"PL","3 wk ahead inc death","quantile",0.025,"2021-08-28","2021-08-09",30
"PL","3 wk ahead inc death","quantile",0.05,"2021-08-28","2021-08-09",32
"PL","3 wk ahead inc death","quantile",0.1,"2021-08-28","2021-08-09",36
"PL","3 wk ahead inc death","quantile",0.15,"2021-08-28","2021-08-09",39
"PL","3 wk ahead inc death","quantile",0.2,"2021-08-28","2021-08-09",42
"PL","3 wk ahead inc death","quantile",0.25,"2021-08-28","2021-08-09",44
"PL","3 wk ahead inc death","quantile",0.3,"2021-08-28","2021-08-09",45
"PL","3 wk ahead inc death","quantile",0.35,"2021-08-28","2021-08-09",47
"PL","3 wk ahead inc death","quantile",0.4,"2021-08-28","2021-08-09",49
"PL","3 wk ahead inc death","quantile",0.45,"2021-08-28","2021-08-09",51
"PL","3 wk ahead inc death","quantile",0.5,"2021-08-28","2021-08-09",53
"PL","3 wk ahead inc death","quantile",0.55,"2021-08-28","2021-08-09",55
"PL","3 wk ahead inc death","quantile",0.6,"2021-08-28","2021-08-09",57
"PL","3 wk ahead inc death","quantile",0.65,"2021-08-28","2021-08-09",59
"PL","3 wk ahead inc death","quantile",0.7,"2021-08-28","2021-08-09",61
"PL","3 wk ahead inc death","quantile",0.75,"2021-08-28","2021-08-09",63
"PL","3 wk ahead inc death","quantile",0.8,"2021-08-28","2021-08-09",65
"PL","3 wk ahead inc death","quantile",0.85,"2021-08-28","2021-08-09",68
"PL","3 wk ahead inc death","quantile",0.9,"2021-08-28","2021-08-09",73
"PL","3 wk ahead inc death","quantile",0.95,"2021-08-28","2021-08-09",80
"PL","3 wk ahead inc death","quantile",0.975,"2021-08-28","2021-08-09",90
"PL","3 wk ahead inc death","quantile",0.99,"2021-08-28","2021-08-09",98
"PL","4 wk ahead inc death","point",NA,"2021-09-04","2021-08-09",61
"PL","4 wk ahead inc death","quantile",0.01,"2021-09-04","2021-08-09",29
"PL","4 wk ahead inc death","quantile",0.025,"2021-09-04","2021-08-09",34
"PL","4 wk ahead inc death","quantile",0.05,"2021-09-04","2021-08-09",37
"PL","4 wk ahead inc death","quantile",0.1,"2021-09-04","2021-08-09",42
"PL","4 wk ahead inc death","quantile",0.15,"2021-09-04","2021-08-09",45
"PL","4 wk ahead inc death","quantile",0.2,"2021-09-04","2021-08-09",48
"PL","4 wk ahead inc death","quantile",0.25,"2021-09-04","2021-08-09",50
"PL","4 wk ahead inc death","quantile",0.3,"2021-09-04","2021-08-09",52
"PL","4 wk ahead inc death","quantile",0.35,"2021-09-04","2021-08-09",55
"PL","4 wk ahead inc death","quantile",0.4,"2021-09-04","2021-08-09",56
"PL","4 wk ahead inc death","quantile",0.45,"2021-09-04","2021-08-09",58
"PL","4 wk ahead inc death","quantile",0.5,"2021-09-04","2021-08-09",61
"PL","4 wk ahead inc death","quantile",0.55,"2021-09-04","2021-08-09",62
"PL","4 wk ahead inc death","quantile",0.6,"2021-09-04","2021-08-09",65
"PL","4 wk ahead inc death","quantile",0.65,"2021-09-04","2021-08-09",67
"PL","4 wk ahead inc death","quantile",0.7,"2021-09-04","2021-08-09",70
"PL","4 wk ahead inc death","quantile",0.75,"2021-09-04","2021-08-09",73
"PL","4 wk ahead inc death","quantile",0.8,"2021-09-04","2021-08-09",75
"PL","4 wk ahead inc death","quantile",0.85,"2021-09-04","2021-08-09",79
"PL","4 wk ahead inc death","quantile",0.9,"2021-09-04","2021-08-09",85
"PL","4 wk ahead inc death","quantile",0.95,"2021-09-04","2021-08-09",95
"PL","4 wk ahead inc death","quantile",0.975,"2021-09-04","2021-08-09",104
"PL","4 wk ahead inc death","quantile",0.99,"2021-09-04","2021-08-09",118
