"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc death","point",NA,"2021-06-05","2021-05-31",641.75
"GM","1 wk ahead inc death","quantile",0.01,"2021-06-05","2021-05-31",363.975
"GM","1 wk ahead inc death","quantile",0.025,"2021-06-05","2021-05-31",410.475
"GM","1 wk ahead inc death","quantile",0.05,"2021-06-05","2021-05-31",448.475
"GM","1 wk ahead inc death","quantile",0.1,"2021-06-05","2021-05-31",490
"GM","1 wk ahead inc death","quantile",0.15,"2021-06-05","2021-05-31",511.925
"GM","1 wk ahead inc death","quantile",0.2,"2021-06-05","2021-05-31",538.5
"GM","1 wk ahead inc death","quantile",0.25,"2021-06-05","2021-05-31",558.5
"GM","1 wk ahead inc death","quantile",0.3,"2021-06-05","2021-05-31",572.85
"GM","1 wk ahead inc death","quantile",0.35,"2021-06-05","2021-05-31",591
"GM","1 wk ahead inc death","quantile",0.4,"2021-06-05","2021-05-31",611.5
"GM","1 wk ahead inc death","quantile",0.45,"2021-06-05","2021-05-31",624.825
"GM","1 wk ahead inc death","quantile",0.5,"2021-06-05","2021-05-31",641.75
"GM","1 wk ahead inc death","quantile",0.55,"2021-06-05","2021-05-31",658.225
"GM","1 wk ahead inc death","quantile",0.6,"2021-06-05","2021-05-31",675.2
"GM","1 wk ahead inc death","quantile",0.65,"2021-06-05","2021-05-31",691.675
"GM","1 wk ahead inc death","quantile",0.7,"2021-06-05","2021-05-31",712.65
"GM","1 wk ahead inc death","quantile",0.75,"2021-06-05","2021-05-31",739.625
"GM","1 wk ahead inc death","quantile",0.8,"2021-06-05","2021-05-31",763.5
"GM","1 wk ahead inc death","quantile",0.85,"2021-06-05","2021-05-31",791.65
"GM","1 wk ahead inc death","quantile",0.9,"2021-06-05","2021-05-31",835.65
"GM","1 wk ahead inc death","quantile",0.95,"2021-06-05","2021-05-31",908.2
"GM","1 wk ahead inc death","quantile",0.975,"2021-06-05","2021-05-31",967.0625
"GM","1 wk ahead inc death","quantile",0.99,"2021-06-05","2021-05-31",1057.545
"GM","2 wk ahead inc death","point",NA,"2021-06-12","2021-05-31",452.75
"GM","2 wk ahead inc death","quantile",0.01,"2021-06-12","2021-05-31",253.475
"GM","2 wk ahead inc death","quantile",0.025,"2021-06-12","2021-05-31",286.475
"GM","2 wk ahead inc death","quantile",0.05,"2021-06-12","2021-05-31",310.425
"GM","2 wk ahead inc death","quantile",0.1,"2021-06-12","2021-05-31",339.5
"GM","2 wk ahead inc death","quantile",0.15,"2021-06-12","2021-05-31",360
"GM","2 wk ahead inc death","quantile",0.2,"2021-06-12","2021-05-31",379
"GM","2 wk ahead inc death","quantile",0.25,"2021-06-12","2021-05-31",393
"GM","2 wk ahead inc death","quantile",0.3,"2021-06-12","2021-05-31",406.7
"GM","2 wk ahead inc death","quantile",0.35,"2021-06-12","2021-05-31",419.5
"GM","2 wk ahead inc death","quantile",0.4,"2021-06-12","2021-05-31",431.5
"GM","2 wk ahead inc death","quantile",0.45,"2021-06-12","2021-05-31",442
"GM","2 wk ahead inc death","quantile",0.5,"2021-06-12","2021-05-31",452.75
"GM","2 wk ahead inc death","quantile",0.55,"2021-06-12","2021-05-31",466.225
"GM","2 wk ahead inc death","quantile",0.6,"2021-06-12","2021-05-31",477.7
"GM","2 wk ahead inc death","quantile",0.65,"2021-06-12","2021-05-31",492
"GM","2 wk ahead inc death","quantile",0.7,"2021-06-12","2021-05-31",510.65
"GM","2 wk ahead inc death","quantile",0.75,"2021-06-12","2021-05-31",529.625
"GM","2 wk ahead inc death","quantile",0.8,"2021-06-12","2021-05-31",548.6
"GM","2 wk ahead inc death","quantile",0.85,"2021-06-12","2021-05-31",573.575
"GM","2 wk ahead inc death","quantile",0.9,"2021-06-12","2021-05-31",609.1
"GM","2 wk ahead inc death","quantile",0.95,"2021-06-12","2021-05-31",658.025
"GM","2 wk ahead inc death","quantile",0.975,"2021-06-12","2021-05-31",704.525
