"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc death","point",NA,"2021-07-17","2021-07-12",148
"GM","1 wk ahead inc death","quantile",0.01,"2021-07-17","2021-07-12",73
"GM","1 wk ahead inc death","quantile",0.025,"2021-07-17","2021-07-12",80
"GM","1 wk ahead inc death","quantile",0.05,"2021-07-17","2021-07-12",88
"GM","1 wk ahead inc death","quantile",0.1,"2021-07-17","2021-07-12",98
"GM","1 wk ahead inc death","quantile",0.15,"2021-07-17","2021-07-12",106
"GM","1 wk ahead inc death","quantile",0.2,"2021-07-17","2021-07-12",113
"GM","1 wk ahead inc death","quantile",0.25,"2021-07-17","2021-07-12",119
"GM","1 wk ahead inc death","quantile",0.3,"2021-07-17","2021-07-12",124
"GM","1 wk ahead inc death","quantile",0.35,"2021-07-17","2021-07-12",130
"GM","1 wk ahead inc death","quantile",0.4,"2021-07-17","2021-07-12",136
"GM","1 wk ahead inc death","quantile",0.45,"2021-07-17","2021-07-12",142
"GM","1 wk ahead inc death","quantile",0.5,"2021-07-17","2021-07-12",148
"GM","1 wk ahead inc death","quantile",0.55,"2021-07-17","2021-07-12",152
"GM","1 wk ahead inc death","quantile",0.6,"2021-07-17","2021-07-12",159
"GM","1 wk ahead inc death","quantile",0.65,"2021-07-17","2021-07-12",165
"GM","1 wk ahead inc death","quantile",0.7,"2021-07-17","2021-07-12",174
"GM","1 wk ahead inc death","quantile",0.75,"2021-07-17","2021-07-12",182
"GM","1 wk ahead inc death","quantile",0.8,"2021-07-17","2021-07-12",192
"GM","1 wk ahead inc death","quantile",0.85,"2021-07-17","2021-07-12",206
"GM","1 wk ahead inc death","quantile",0.9,"2021-07-17","2021-07-12",222
"GM","1 wk ahead inc death","quantile",0.95,"2021-07-17","2021-07-12",252
"GM","1 wk ahead inc death","quantile",0.975,"2021-07-17","2021-07-12",275
"GM","1 wk ahead inc death","quantile",0.99,"2021-07-17","2021-07-12",316
"GM","2 wk ahead inc death","point",NA,"2021-07-24","2021-07-12",184
"GM","2 wk ahead inc death","quantile",0.01,"2021-07-24","2021-07-12",80
"GM","2 wk ahead inc death","quantile",0.025,"2021-07-24","2021-07-12",88
"GM","2 wk ahead inc death","quantile",0.05,"2021-07-24","2021-07-12",97
