"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","1 wk ahead inc death","point",NA,"2021-08-28","2021-08-23",35
"PL","1 wk ahead inc death","quantile",0.01,"2021-08-28","2021-08-23",12
"PL","1 wk ahead inc death","quantile",0.025,"2021-08-28","2021-08-23",14
"PL","1 wk ahead inc death","quantile",0.05,"2021-08-28","2021-08-23",17
"PL","1 wk ahead inc death","quantile",0.1,"2021-08-28","2021-08-23",20
"PL","1 wk ahead inc death","quantile",0.15,"2021-08-28","2021-08-23",23
"PL","1 wk ahead inc death","quantile",0.2,"2021-08-28","2021-08-23",25
"PL","1 wk ahead inc death","quantile",0.25,"2021-08-28","2021-08-23",27
"PL","1 wk ahead inc death","quantile",0.3,"2021-08-28","2021-08-23",29
"PL","1 wk ahead inc death","quantile",0.35,"2021-08-28","2021-08-23",31
"PL","1 wk ahead inc death","quantile",0.4,"2021-08-28","2021-08-23",32
"PL","1 wk ahead inc death","quantile",0.45,"2021-08-28","2021-08-23",34
"PL","1 wk ahead inc death","quantile",0.5,"2021-08-28","2021-08-23",35
"PL","1 wk ahead inc death","quantile",0.55,"2021-08-28","2021-08-23",37
"PL","1 wk ahead inc death","quantile",0.6,"2021-08-28","2021-08-23",39
"PL","1 wk ahead inc death","quantile",0.65,"2021-08-28","2021-08-23",41
"PL","1 wk ahead inc death","quantile",0.7,"2021-08-28","2021-08-23",43
"PL","1 wk ahead inc death","quantile",0.75,"2021-08-28","2021-08-23",46
"PL","1 wk ahead inc death","quantile",0.8,"2021-08-28","2021-08-23",48
"PL","1 wk ahead inc death","quantile",0.85,"2021-08-28","2021-08-23",52
"PL","1 wk ahead inc death","quantile",0.9,"2021-08-28","2021-08-23",56
"PL","1 wk ahead inc death","quantile",0.95,"2021-08-28","2021-08-23",63
"PL","1 wk ahead inc death","quantile",0.975,"2021-08-28","2021-08-23",70
"PL","1 wk ahead inc death","quantile",0.99,"2021-08-28","2021-08-23",79
"PL","2 wk ahead inc death","point",NA,"2021-09-04","2021-08-23",39
"PL","2 wk ahead inc death","quantile",0.01,"2021-09-04","2021-08-23",13
"PL","2 wk ahead inc death","quantile",0.025,"2021-09-04","2021-08-23",16
"PL","2 wk ahead inc death","quantile",0.05,"2021-09-04","2021-08-23",19
"PL","2 wk ahead inc death","quantile",0.1,"2021-09-04","2021-08-23",23
"PL","2 wk ahead inc death","quantile",0.15,"2021-09-04","2021-08-23",26
"PL","2 wk ahead inc death","quantile",0.2,"2021-09-04","2021-08-23",28
"PL","2 wk ahead inc death","quantile",0.25,"2021-09-04","2021-08-23",30
"PL","2 wk ahead inc death","quantile",0.3,"2021-09-04","2021-08-23",32
"PL","2 wk ahead inc death","quantile",0.35,"2021-09-04","2021-08-23",34
"PL","2 wk ahead inc death","quantile",0.4,"2021-09-04","2021-08-23",35
"PL","2 wk ahead inc death","quantile",0.45,"2021-09-04","2021-08-23",37
"PL","2 wk ahead inc death","quantile",0.5,"2021-09-04","2021-08-23",39
"PL","2 wk ahead inc death","quantile",0.55,"2021-09-04","2021-08-23",41
"PL","2 wk ahead inc death","quantile",0.6,"2021-09-04","2021-08-23",43
"PL","2 wk ahead inc death","quantile",0.65,"2021-09-04","2021-08-23",45
"PL","2 wk ahead inc death","quantile",0.7,"2021-09-04","2021-08-23",48
"PL","2 wk ahead inc death","quantile",0.75,"2021-09-04","2021-08-23",50
"PL","2 wk ahead inc death","quantile",0.8,"2021-09-04","2021-08-23",53
"PL","2 wk ahead inc death","quantile",0.85,"2021-09-04","2021-08-23",57
"PL","2 wk ahead inc death","quantile",0.9,"2021-09-04","2021-08-23",62
"PL","2 wk ahead inc death","quantile",0.95,"2021-09-04","2021-08-23",69
"PL","2 wk ahead inc death","quantile",0.975,"2021-09-04","2021-08-23",76
"PL","2 wk ahead inc death","quantile",0.99,"2021-09-04","2021-08-23",84
"PL","3 wk ahead inc death","point",NA,"2021-09-11","2021-08-23",41
"PL","3 wk ahead inc death","quantile",0.01,"2021-09-11","2021-08-23",14
"PL","3 wk ahead inc death","quantile",0.025,"2021-09-11","2021-08-23",17
"PL","3 wk ahead inc death","quantile",0.05,"2021-09-11","2021-08-23",21
"PL","3 wk ahead inc death","quantile",0.1,"2021-09-11","2021-08-23",24
"PL","3 wk ahead inc death","quantile",0.15,"2021-09-11","2021-08-23",27
"PL","3 wk ahead inc death","quantile",0.2,"2021-09-11","2021-08-23",29
"PL","3 wk ahead inc death","quantile",0.25,"2021-09-11","2021-08-23",31
"PL","3 wk ahead inc death","quantile",0.3,"2021-09-11","2021-08-23",34
"PL","3 wk ahead inc death","quantile",0.35,"2021-09-11","2021-08-23",36
"PL","3 wk ahead inc death","quantile",0.4,"2021-09-11","2021-08-23",38
"PL","3 wk ahead inc death","quantile",0.45,"2021-09-11","2021-08-23",39
"PL","3 wk ahead inc death","quantile",0.5,"2021-09-11","2021-08-23",41
"PL","3 wk ahead inc death","quantile",0.55,"2021-09-11","2021-08-23",43
"PL","3 wk ahead inc death","quantile",0.6,"2021-09-11","2021-08-23",46
"PL","3 wk ahead inc death","quantile",0.65,"2021-09-11","2021-08-23",49
"PL","3 wk ahead inc death","quantile",0.7,"2021-09-11","2021-08-23",51
"PL","3 wk ahead inc death","quantile",0.75,"2021-09-11","2021-08-23",55
"PL","3 wk ahead inc death","quantile",0.8,"2021-09-11","2021-08-23",58
"PL","3 wk ahead inc death","quantile",0.85,"2021-09-11","2021-08-23",62
"PL","3 wk ahead inc death","quantile",0.9,"2021-09-11","2021-08-23",68
"PL","3 wk ahead inc death","quantile",0.95,"2021-09-11","2021-08-23",75
"PL","3 wk ahead inc death","quantile",0.975,"2021-09-11","2021-08-23",84
"PL","3 wk ahead inc death","quantile",0.99,"2021-09-11","2021-08-23",94
"PL","4 wk ahead inc death","point",NA,"2021-09-18","2021-08-23",44
