"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","1 wk ahead inc death","point",NA,"2021-07-31","2021-07-26",236
"GM","1 wk ahead inc death","quantile",0.01,"2021-07-31","2021-07-26",136
"GM","1 wk ahead inc death","quantile",0.025,"2021-07-31","2021-07-26",150
"GM","1 wk ahead inc death","quantile",0.05,"2021-07-31","2021-07-26",162
"GM","1 wk ahead inc death","quantile",0.1,"2021-07-31","2021-07-26",176
"GM","1 wk ahead inc death","quantile",0.15,"2021-07-31","2021-07-26",186
"GM","1 wk ahead inc death","quantile",0.2,"2021-07-31","2021-07-26",194
"GM","1 wk ahead inc death","quantile",0.25,"2021-07-31","2021-07-26",202
"GM","1 wk ahead inc death","quantile",0.3,"2021-07-31","2021-07-26",209
"GM","1 wk ahead inc death","quantile",0.35,"2021-07-31","2021-07-26",216
"GM","1 wk ahead inc death","quantile",0.4,"2021-07-31","2021-07-26",222
"GM","1 wk ahead inc death","quantile",0.45,"2021-07-31","2021-07-26",228
"GM","1 wk ahead inc death","quantile",0.5,"2021-07-31","2021-07-26",236
"GM","1 wk ahead inc death","quantile",0.55,"2021-07-31","2021-07-26",243
"GM","1 wk ahead inc death","quantile",0.6,"2021-07-31","2021-07-26",250
"GM","1 wk ahead inc death","quantile",0.65,"2021-07-31","2021-07-26",258
"GM","1 wk ahead inc death","quantile",0.7,"2021-07-31","2021-07-26",266
"GM","1 wk ahead inc death","quantile",0.75,"2021-07-31","2021-07-26",274
"GM","1 wk ahead inc death","quantile",0.8,"2021-07-31","2021-07-26",284
"GM","1 wk ahead inc death","quantile",0.85,"2021-07-31","2021-07-26",296
"GM","1 wk ahead inc death","quantile",0.9,"2021-07-31","2021-07-26",310
"GM","1 wk ahead inc death","quantile",0.95,"2021-07-31","2021-07-26",333
"GM","1 wk ahead inc death","quantile",0.975,"2021-07-31","2021-07-26",362
"GM","1 wk ahead inc death","quantile",0.99,"2021-07-31","2021-07-26",394
"GM","2 wk ahead inc death","point",NA,"2021-08-07","2021-07-26",342
"GM","2 wk ahead inc death","quantile",0.01,"2021-08-07","2021-07-26",184
"GM","2 wk ahead inc death","quantile",0.025,"2021-08-07","2021-07-26",208
"GM","2 wk ahead inc death","quantile",0.05,"2021-08-07","2021-07-26",228
"GM","2 wk ahead inc death","quantile",0.1,"2021-08-07","2021-07-26",250
"GM","2 wk ahead inc death","quantile",0.15,"2021-08-07","2021-07-26",265
"GM","2 wk ahead inc death","quantile",0.2,"2021-08-07","2021-07-26",277
"GM","2 wk ahead inc death","quantile",0.25,"2021-08-07","2021-07-26",290
"GM","2 wk ahead inc death","quantile",0.3,"2021-08-07","2021-07-26",301
"GM","2 wk ahead inc death","quantile",0.35,"2021-08-07","2021-07-26",312
"GM","2 wk ahead inc death","quantile",0.4,"2021-08-07","2021-07-26",323
"GM","2 wk ahead inc death","quantile",0.45,"2021-08-07","2021-07-26",333
"GM","2 wk ahead inc death","quantile",0.5,"2021-08-07","2021-07-26",342
"GM","2 wk ahead inc death","quantile",0.55,"2021-08-07","2021-07-26",350
"GM","2 wk ahead inc death","quantile",0.6,"2021-08-07","2021-07-26",360
"GM","2 wk ahead inc death","quantile",0.65,"2021-08-07","2021-07-26",371
"GM","2 wk ahead inc death","quantile",0.7,"2021-08-07","2021-07-26",384
"GM","2 wk ahead inc death","quantile",0.75,"2021-08-07","2021-07-26",400
"GM","2 wk ahead inc death","quantile",0.8,"2021-08-07","2021-07-26",417
"GM","2 wk ahead inc death","quantile",0.85,"2021-08-07","2021-07-26",441
"GM","2 wk ahead inc death","quantile",0.9,"2021-08-07","2021-07-26",472
"GM","2 wk ahead inc death","quantile",0.95,"2021-08-07","2021-07-26",523
"GM","2 wk ahead inc death","quantile",0.975,"2021-08-07","2021-07-26",574
"GM","2 wk ahead inc death","quantile",0.99,"2021-08-07","2021-07-26",637
"GM","3 wk ahead inc death","point",NA,"2021-08-14","2021-07-26",497
"GM","3 wk ahead inc death","quantile",0.01,"2021-08-14","2021-07-26",252
"GM","3 wk ahead inc death","quantile",0.025,"2021-08-14","2021-07-26",281
"GM","3 wk ahead inc death","quantile",0.05,"2021-08-14","2021-07-26",308
"GM","3 wk ahead inc death","quantile",0.1,"2021-08-14","2021-07-26",344
"GM","3 wk ahead inc death","quantile",0.15,"2021-08-14","2021-07-26",370
"GM","3 wk ahead inc death","quantile",0.2,"2021-08-14","2021-07-26",392
"GM","3 wk ahead inc death","quantile",0.25,"2021-08-14","2021-07-26",408
"GM","3 wk ahead inc death","quantile",0.3,"2021-08-14","2021-07-26",428
"GM","3 wk ahead inc death","quantile",0.35,"2021-08-14","2021-07-26",444
"GM","3 wk ahead inc death","quantile",0.4,"2021-08-14","2021-07-26",460
"GM","3 wk ahead inc death","quantile",0.45,"2021-08-14","2021-07-26",479
"GM","3 wk ahead inc death","quantile",0.5,"2021-08-14","2021-07-26",497
